날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2020-09-15,321.82,323.57,320.54,323.36,152449880,7595470234393,1438152770755280
2020-09-16,323.14,324.19,321.52,322.31,146879341,7418881751095,1433766906463870
2020-09-17,321.3,322.23,316.92,318.0,178303910,10390106000099,1415816011714375
2020-09-18,319.2,319.81,316.62,318.39,153535835,8448223497205,1417806686568180
2020-09-21,318.13,320.86,314.78,315.89,165855145,8253843598349,1405511015963600
2020-09-22,315.53,316.02,307.4,308.82,304358706,9911269449268,1372106087019590
2020-09-23,311.5,311.76,303.29,309.64,208052415,8990420535464,1372780643495390
2020-09-24,304.85,306.98,301.95,302.48,181246366,8380404784603,1339007243387505
2020-09-25,305.38,305.55,301.93,303.57,156860045,6278134678207,1343562619828545
2020-09-28,306.49,308.34,304.64,307.03,173178210,5702612987004,1360111243298585
2020-09-29,310.01,311.34,308.52,309.44,138815117,6077609003223,1371825400320655
2020-10-05,309.65,314.66,309.09,313.51,157986196,7120643481652,1389194561926965
2020-10-06,315.13,316.48,313.03,314.45,139894860,6411878183504,1393780357258315
2020-10-07,312.34,317.44,311.82,317.35,124429688,5273799827206,1406655023684895
2020-10-08,320.31,320.38,316.6,317.47,168692587,8471910138311,1408458232756110
2020-10-12,318.99,320.01,317.67,319.15,140937321,6923381907738,1415555215715070
2020-10-13,321.04,321.45,316.98,319.58,126741368,6568609540494,1416149972026240
2020-10-14,319.6,319.88,315.71,316.57,129341624,6719033619424,1402264590423070
2020-10-15,315.76,315.89,312.4,313.92,124410109,6366830510346,1390985779024215
2020-10-16,314.41,315.47,309.67,311.83,126440573,6249577959140,1382051659385290
2020-10-19,313.43,314.94,312.19,312.59,138223066,6282963020139,1385247060536330
2020-10-20,311.02,314.91,309.95,314.71,135684240,8158322100230,1394580255787595
2020-10-21,315.34,316.61,314.16,315.76,136809551,6163364636856,1400745430087425
2020-10-22,313.62,314.29,311.55,313.77,140732139,6207722373178,1391326738645370
2020-10-23,314.98,315.83,312.31,314.79,198024466,6317024911289,1394700062626495
2020-10-26,315.63,316.78,313.33,313.53,170879657,8144190442600,1388209620667635
2020-10-27,311.5,313.93,310.55,311.8,162315182,8142699508388,1380792995385345
2020-10-28,310.66,313.3,309.44,313.17,120214058,5554840759028,1387240935855600
2020-10-29,308.99,310.56,306.63,309.94,139037843,7017689911945,1375395985345245
2020-10-30,308.91,309.08,301.58,301.6,178914965,8542347776825,1339501422517350
2020-11-02,302.67,306.43,301.37,305.95,111034539,5394312960699,1358980294958250
2020-11-03,308.14,312.35,308.01,312.07,129003581,7147767979843,1385174160592335
2020-11-04,314.31,315.62,311.37,313.83,212323092,10727047794990,1394666539553110
2020-11-05,315.74,321.51,315.27,321.51,186088118,9471766601832,1429078099882865
2020-11-06,322.72,324.28,320.61,322.1,143961595,8586860682841,1431027828630320
2020-11-09,325.25,328.02,324.51,325.83,276824779,9841507816437,1447780760488580
2020-11-10,326.33,327.0,323.79,326.13,331188190,12290587959147,1450170461847890
2020-11-11,327.04,331.46,327.01,331.12,323227432,12515764415218,1472010868347655
2020-11-12,330.57,331.58,328.46,329.72,342298921,10251033085113,1465596882854425
2020-11-13,329.09,333.15,328.25,333.03,291359489,10272474856073,1476983488073630
2020-11-16,335.2,341.15,335.2,340.63,465748628,13932938953305,1506968911451090
2020-11-17,340.84,342.57,339.06,339.85,403201758,12286302530560,1505152803565760
2020-11-18,341.07,341.81,338.64,339.96,231636772,9469839834165,1508836082277275
2020-11-19,338.56,340.42,337.51,340.16,215097390,7837609798887,1509938510448995
2020-11-20,339.48,341.71,338.59,340.62,179112200,7109238794598,1512325702996325
2020-11-23,341.51,348.94,340.6,348.46,380836876,9707925162417,1543868427957305
2020-11-24,350.3,352.55,348.61,350.28,295437109,11301918073726,1552569851230985
2020-11-25,353.05,353.96,346.17,348.3,333143423,16287810142559,1543894329155650
2020-11-26,348.66,352.12,346.77,352.12,182185194,8889575576640,1558459205435300
2020-11-27,351.83,353.19,350.63,352.73,178419287,8012487283760,1562094940240830
2020-11-30,354.7,354.78,346.05,346.05,339062739,15374366774592,1533851414548470
2020-12-01,349.37,353.26,349.07,352.4,260004281,9835984594770,1560284802909350
2020-12-02,354.33,359.15,354.0,358.66,220902127,10335625145966,1585057467151280
2020-12-03,360.36,361.66,358.45,361.66,206857670,10512512938369,1598407528977625
2020-12-04,363.28,369.67,363.23,367.63,281110476,13986331358008,1622342998065100
2020-12-07,368.59,371.51,365.32,369.86,221800886,12499140635728,1632114873898535
2020-12-08,369.73,370.11,363.41,363.45,192366586,11695796708248,1603465867173805
2020-12-09,363.77,371.64,363.77,371.47,191952964,10915023264620,1636862989792515
2020-12-10,370.74,372.68,365.76,369.37,344585810,15318298080019,1629800502591835
2020-12-11,370.45,374.3,370.39,372.24,331020208,14477293316715,1670413956984915
2020-12-14,372.14,374.72,370.5,371.56,284473334,12239048973033,1665692228261565
2020-12-15,371.75,372.64,367.7,370.88,243331684,10755575092429,1661926021597500
2020-12-16,371.86,374.53,371.03,372.53,188952289,8941284879190,1670662807452955
2020-12-17,372.12,372.6,368.07,372.0,244579559,11574244722917,1669449884105430
2020-12-18,372.02,373.37,370.5,371.55,307533676,13610228450765,1669171928654065
2020-12-21,371.51,372.44,368.05,372.18,252572563,12596264404061,1672408687316960
2020-12-22,371.08,371.91,366.43,366.43,291110171,12339656502207,1646357318430670
2020-12-23,367.02,371.93,364.72,371.32,296021598,14355360989450,1665117673533095
2020-12-24,371.67,380.29,371.67,379.18,314368585,14405605822470,1697501365510295
2020-12-28,381.51,383.84,378.44,379.93,304328626,18207122791866,1699961888272515
2020-12-29,380.34,382.31,377.04,381.27,234719223,14627035274185,1705453055744315
2020-12-30,381.21,390.04,379.14,389.29,236858021,12816206027510,1738774271201265
2021-01-04,389.5,400.78,388.88,399.88,361886757,20828370493095,1784090577127965
2021-01-05,399.79,406.03,396.43,406.03,470868837,20755374346434,1812771676767455
2021-01-06,406.33,411.21,401.06,402.08,429077337,22700275121526,1796879691590095
2021-01-07,404.0,414.65,403.99,410.81,460331917,20865124437686,1836630326396780
2021-01-08,412.06,431.99,412.06,430.22,499112018,34756755069426,1916277931751530
2021-01-11,431.69,449.04,424.16,431.13,545782057,37379963637404,1916523199554880
2021-01-12,430.8,432.04,416.29,427.87,362364717,24623958345963,1901278805074785
2021-01-13,427.98,433.27,424.97,430.38,303667329,19059128104342,1914300756388190
2021-01-14,430.43,431.54,427.13,429.85,284702447,18495731422750,1914187534594205
2021-01-15,430.37,436.35,420.33,420.43,279520880,17436391345142,1873887676290135
2021-01-18,419.7,419.7,408.69,410.5,289243338,17355190753399,1829257129745665
2021-01-19,410.21,423.82,409.67,421.35,259933858,17238118030260,1877750837103850
2021-01-20,425.17,429.39,419.27,424.01,259501502,18866564217586,1890817927321200
2021-01-21,425.29,431.05,424.64,430.27,302482033,19221375820233,1919753455988560
2021-01-22,430.73,433.84,427.13,427.13,269257473,19087641760593,1906677284829355
2021-01-25,427.64,437.96,427.17,437.3,231210711,15579793120515,1946841161207015
2021-01-26,436.27,437.19,425.64,426.73,236600961,17683990602283,1905216412733550
2021-01-27,427.11,432.62,423.23,423.67,205609157,15862484812790,1894408305573945
2021-01-28,422.92,422.92,413.34,416.4,242941275,17045041427519,1862131125654130
2021-01-29,417.92,421.05,402.94,404.56,305296720,19988783240743,1806590480900670
2021-02-01,404.71,415.53,400.59,415.45,235012200,16507131552374,1856010014040640
2021-02-02,416.77,427.63,416.77,421.03,219043953,14870544709619,1880734477796075
2021-02-03,422.69,427.51,419.75,425.21,248282011,17682008997158,1902626558876370
2021-02-04,425.92,426.23,415.58,418.31,263572408,15763960679697,1874714427508660
2021-02-05,419.84,424.2,417.85,423.3,221559610,14279825740198,1895801374501160
2021-02-08,422.3,424.62,418.37,418.95,229540785,14799180082229,1874954583867940
2021-02-09,420.71,424.94,417.87,417.91,201526571,13028304381459,1870819516248100
2021-02-10,418.4,421.48,414.77,419.65,184756562,13044073819272,1880248203894995
2021-02-15,420.85,428.64,420.6,427.01,191241854,12793708161329,1909248674492245
2021-02-16,427.8,432.25,426.73,429.24,176073456,11414531836243,1918881359137970
2021-02-17,429.2,429.24,421.77,424.2,230412028,11314338833916,1898443992544650
2021-02-18,423.92,425.38,417.44,417.44,181374243,11247156002441,1868915711805630
2021-02-19,417.98,421.36,411.58,420.94,246865672,12696494558587,1883818184680470
2021-02-22,421.96,425.9,416.8,416.88,272967210,13439639081202,1866296351363660
2021-02-23,415.07,419.58,410.84,415.82,228354649,12888970693523,1861183816874535
2021-02-24,415.78,420.05,406.86,407.16,252631827,16032722062527,1816634460234495
2021-02-25,412.05,422.56,412.05,422.52,200314619,12834481961619,1882511815672250
2021-02-26,421.19,421.19,406.59,409.91,297499163,17563746287620,1827208160521655
2021-03-02,411.0,422.41,411.0,414.8,229886741,14775745105483,1847454776250725
2021-03-03,414.45,420.27,412.4,420.27,198308092,10721120291171,1871541767261925
2021-03-04,419.34,419.34,411.28,414.17,214045345,12508718659634,1845424379344685
2021-03-05,413.32,413.78,405.93,412.0,293665559,12688486638005,1835900255036020
2021-03-08,412.86,416.37,407.6,408.34,216887933,10571238947083,1817595162469640
2021-03-09,407.33,408.83,399.37,405.79,313260974,14237792759195,1805614744177285
2021-03-10,406.37,411.22,402.37,403.48,172526940,10480470493971,1794975276770610
2021-03-11,404.36,413.24,404.36,411.02,231925366,12046610288373,1829208372455740
2021-03-12,413.67,417.76,413.67,416.13,184655332,9215290624970,1854014902884295
2021-03-15,416.58,417.69,413.61,414.18,161313087,8170210674558,1846074604378205
2021-03-16,414.82,418.06,414.11,417.31,155155466,9139881683633,1858498973820840
2021-03-17,417.35,417.67,411.32,414.01,132771769,9538639208554,1844578617024295
2021-03-18,414.97,420.86,414.97,417.06,164055494,10708189306908,1857822276546080
2021-03-19,416.7,416.71,410.59,412.91,189021500,10251877511012,1839883929764760
2021-03-22,412.92,414.48,410.27,412.64,270009012,9570715651972,1838792137116495
2021-03-23,412.89,416.15,408.4,408.71,234499879,10738945551543,1820471221799880
2021-03-24,407.32,408.76,404.03,407.1,193067522,8894279040264,1818758747545640
2021-03-25,407.03,411.27,405.59,408.53,180928891,9180878491847,1826087824873645
2021-03-26,409.16,413.04,409.13,412.89,305214884,12060921517015,1846509125519920
2021-03-29,413.9,414.72,410.45,412.05,312523549,11928905447382,1843875174275160
2021-03-30,412.32,417.44,412.32,416.61,207510587,9833342522167,1865182017691990
2021-03-31,417.12,420.18,415.04,415.04,225861316,9775054523521,1858842104078030
2021-04-01,416.99,419.78,416.51,419.42,184612687,10140387636926,1876110025814665
2021-04-02,422.19,425.13,422.02,423.74,163071252,9780193988043,1893385388356940
2021-04-05,425.15,426.31,422.16,424.85,157714378,8561528238765,1897486429214165
2021-04-06,425.18,427.68,423.35,425.88,162958103,9699835016042,1901236685215015
2021-04-07,426.22,428.38,424.96,426.7,176730569,8793807196161,1906603053723885
2021-04-08,426.73,427.32,424.36,426.86,221926601,10544195297969,1908524209637820
2021-04-09,427.26,428.65,423.33,424.3,166987150,9038741968508,1899531412700200
2021-04-12,424.73,426.62,423.1,424.22,134969240,8535654789732,1901268631377210
2021-04-13,424.4,429.84,423.89,429.08,162002427,10015407342837,1922953180378020
2021-04-14,429.14,431.65,428.04,430.71,154421184,9494312247681,1931886414295395
2021-04-15,430.41,434.4,430.39,432.66,189530637,12617684653001,1941021498524720
2021-04-16,432.43,434.57,430.98,432.43,188081986,10899172116900,1941933403740675
2021-04-19,432.74,434.28,431.16,431.96,172933066,10175955146228,1940737925906435
2021-04-20,431.9,434.7,431.38,434.6,185746264,9183044834931,1953313914620670
2021-04-21,433.4,433.47,425.93,426.75,187757229,11486754090431,1919857355773115
2021-04-22,427.06,430.44,427.06,427.37,202883079,9565100385252,1923308696511115
2021-04-23,426.68,428.87,422.92,428.34,215677962,9954868063964,1927947247702690
2021-04-26,428.89,432.36,428.68,432.36,244075329,10646666039452,1947000351049545
2021-04-27,432.46,433.43,430.36,432.14,216227864,11490681064439,1945093223990670
2021-04-28,432.2,432.82,426.88,427.48,261384364,12592096200419,1924517663914010
2021-04-29,428.07,430.14,424.83,426.28,231945551,12923594825605,1920399183508640
2021-04-30,426.61,426.83,421.73,422.36,255787063,12496987433699,1902858953250610
2021-05-03,422.54,426.3,419.3,420.36,234399626,11551573029476,1889976776601175
2021-05-04,420.99,423.57,418.53,423.57,208973402,10377131092949,1902922466587235
2021-05-06,423.62,426.64,421.25,426.64,313800584,11980497156923,1920537334698230
2021-05-07,426.51,429.94,426.0,428.56,229119524,10158256059905,1930799448352230
2021-05-10,429.04,436.73,429.04,435.63,255442935,12467624336130,1963052885857630
2021-05-11,434.14,434.14,427.21,428.77,301803534,14615316791494,1935987923597640
2021-05-12,428.74,428.96,419.11,421.86,295194358,16088262983693,1907436995426250
2021-05-13,419.6,421.07,414.28,416.07,379123151,16458491987194,1880749766734500
2021-05-14,417.5,421.75,417.5,420.17,199291351,10582347633620,1901015496498770
2021-05-17,421.97,423.19,416.08,418.27,206999058,9866527496279,1889863422175420
2021-05-18,418.28,423.93,418.28,423.09,174859628,9051966227148,1913355054996710
2021-05-20,423.38,423.38,419.07,421.68,181884049,9723746177576,1906553739132300
2021-05-21,423.12,427.75,420.7,422.08,196316668,10992306442784,1902388111430175
2021-05-24,421.92,423.09,419.38,420.57,177689265,8625368702244,1896088964899135
2021-05-25,421.91,424.83,421.2,424.35,176015777,8660744148100,1912731372513370
2021-05-26,424.46,426.05,422.55,423.54,199313860,9665218797822,1909493233461120
2021-05-27,423.92,424.38,419.78,423.0,311198517,17138031843486,1901419390478850
2021-05-28,423.88,427.51,423.58,425.95,203179394,9902132997375,1915906075015520
2021-05-31,426.31,428.18,424.29,427.91,230909559,10006287260730,1924712200641420
2021-06-01,428.08,432.18,426.94,430.32,225690364,9725596753460,1935382434272310
2021-06-02,430.6,433.06,429.14,430.15,292515040,11964642402073,1935422602206605
2021-06-03,430.2,435.6,430.2,433.87,219810187,10892832679634,1950218423686185
2021-06-04,433.7,433.7,429.33,432.22,290325082,11052571722020,1944749758455890
2021-06-07,432.82,435.77,430.76,433.26,337933848,12984086172628,1951960319582200
2021-06-08,433.21,435.02,431.71,432.88,323675386,12474129654679,1949587399792510
2021-06-09,432.35,432.53,428.16,428.16,248515249,10987121519000,1929072612119465
2021-06-10,428.23,430.87,427.5,429.35,267081109,13607411816344,1934875995060790
2021-06-11,429.61,433.42,429.61,432.78,328904073,12612282072079,1975339654449530
2021-06-14,432.7,433.59,431.28,433.22,236258893,9678115770050,1977360017737250
2021-06-15,433.41,434.99,432.48,434.13,336105779,9806556369516,1980939127653565
2021-06-16,434.19,437.47,433.88,436.96,306886295,10148697212674,1993180584250575
2021-06-17,436.61,436.63,432.78,434.73,200549079,9788609771144,1984305926748295
2021-06-18,434.82,436.69,434.39,435.02,230152442,11858388154163,1985283081659505
2021-06-21,434.57,434.57,429.52,431.46,242429356,11226809119060,1969491552351010
2021-06-22,432.1,435.05,432.1,434.42,483816378,10688890418673,1984024284844380
2021-06-23,434.65,437.37,434.62,436.73,372077406,12948629032241,1994448113564310
2021-06-24,437.54,439.37,436.96,438.38,299669858,14757590580855,2000654309736840
2021-06-25,438.76,442.31,438.75,440.4,367173192,13641076617528,2010647146514980
2021-06-28,440.78,441.54,438.55,439.98,237759349,9581616452379,2008244932139655
2021-06-29,440.48,440.6,436.17,437.54,231752905,10830217148434,1998549192511175
2021-06-30,437.76,440.4,437.7,438.84,167361900,9742304346978,2004463421145735
2021-07-01,439.01,439.26,435.8,436.34,172562942,11180646427690,1994562787226870
2021-07-02,436.31,438.07,435.54,436.0,197297363,9079435015873,1994139725231065
2021-07-05,436.53,438.92,436.53,437.66,180179826,10272027701074,2002188226955050
2021-07-06,437.96,440.68,437.96,439.5,194159350,9717768923876,2009341405949770
2021-07-07,439.29,439.29,435.78,436.97,178316175,10066259709049,1997175856755140
2021-07-08,437.2,438.56,432.6,432.63,216934858,11358362556800,1978425607442440
2021-07-09,431.64,431.65,424.26,427.84,238815690,12150496129436,1957362575660630
2021-07-12,429.33,432.02,429.3,431.28,134960092,7201832315144,1974337499348590
2021-07-13,432.39,435.21,432.36,434.71,148612764,8208282177945,1989275515374710
2021-07-14,434.47,434.57,431.75,433.57,147016589,8511733223185,1984746851518430
2021-07-15,434.24,436.85,433.12,436.76,152535249,9160067753039,1998017720081230
2021-07-16,436.24,436.24,432.85,434.82,149475601,8707928750237,1994822916213145
2021-07-19,432.25,432.25,428.94,429.89,152020418,7371116301708,1973865810541895
2021-07-20,427.14,428.78,425.99,428.55,163962103,9736454946164,1967586811701400
2021-07-21,430.99,431.29,425.82,426.0,212123478,10220123029525,1956944775834900
2021-07-22,428.75,431.93,428.65,431.38,182078727,9222420629242,1979441620187220
2021-07-23,431.75,433.23,430.27,431.55,173066295,8879269260421,1980809866337705
2021-07-26,433.14,433.28,427.46,427.47,146233112,7822000987120,1962076329969950
2021-07-27,430.14,431.15,427.89,428.22,142525625,8030188496795,1966711751651740
2021-07-28,427.3,429.71,425.34,429.15,132994480,8264860860598,1970384492721200
2021-07-29,430.58,431.19,428.18,429.49,112355401,7186632259263,1972910853426935
2021-07-30,428.12,428.21,423.91,423.91,143585508,8864837877655,1946959723255855
