종목,월,방향,손절선(%),손절적용,구간,신호,제외,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,구간 시작일,구간 종료일
KODEX 코스닥150,2,위,-3.0,가능,앞 절반,5,0,-6.63,-1.33,20.0,0.417,70.55,4,0.77,-4.92,2.14,1,0,5.2,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-3.0,가능,뒤 절반,6,0,-4.73,-0.79,33.33,1.181,45.85,4,4.33,-3.0,3.31,0,3,4.5,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-3.0,가능,최근 10년,10,0,-12.13,-1.21,20.0,1.44,40.99,8,4.33,-4.92,2.79,1,3,4.7,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-3.0,가능,최근 5년,5,0,-1.73,-0.35,40.0,1.197,45.52,3,4.33,-3.0,3.49,0,2,5.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-4.0,가능,전체,11,0,-5.6,-0.51,36.36,1.062,48.5,7,4.33,-4.92,2.7,1,1,5.27,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-4.0,가능,앞 절반,5,0,-6.63,-1.33,20.0,0.417,70.55,4,0.77,-4.92,2.14,1,0,5.2,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-4.0,가능,뒤 절반,6,0,1.02,0.17,50.0,1.15,46.52,3,4.33,-4.0,3.11,0,1,5.33,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-4.0,가능,최근 10년,10,0,-6.37,-0.64,30.0,1.29,43.68,7,4.33,-4.92,2.81,1,1,5.2,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-4.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-5.0,가능,전체,11,0,-6.68,-0.61,36.36,0.987,50.32,7,4.33,-5.0,2.85,0,2,5.36,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-5.0,가능,앞 절반,5,0,-6.71,-1.34,20.0,0.413,70.77,4,0.77,-5.0,2.18,0,1,5.2,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-5.0,가능,뒤 절반,6,0,0.02,0.0,50.0,1.003,49.92,3,4.33,-5.0,3.39,0,1,5.5,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-5.0,가능,최근 10년,10,0,-7.45,-0.75,30.0,1.199,45.48,7,4.33,-5.0,2.97,0,2,5.3,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-5.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-6.0,가능,전체,11,0,-8.68,-0.79,36.36,0.873,53.38,7,4.33,-6.0,3.17,0,2,5.36,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-6.0,가능,앞 절반,5,0,-7.71,-1.54,20.0,0.364,73.3,4,0.77,-6.0,2.6,0,1,5.2,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-6.0,가능,뒤 절반,6,0,-0.98,-0.16,50.0,0.89,52.91,3,4.33,-6.0,3.7,0,1,5.5,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-6.0,가능,최근 10년,10,0,-9.45,-0.95,30.0,1.06,48.53,7,4.33,-6.0,3.3,0,2,5.3,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-6.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-7.0,가능,전체,11,0,-10.68,-0.97,36.36,0.783,56.09,7,4.33,-7.0,3.51,0,2,5.36,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-7.0,가능,앞 절반,5,0,-8.71,-1.74,20.0,0.326,75.42,4,0.77,-7.0,3.03,0,1,5.2,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-7.0,가능,뒤 절반,6,0,-1.98,-0.33,50.0,0.8,55.57,3,4.33,-7.0,4.02,0,1,5.5,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-7.0,가능,최근 10년,10,0,-11.45,-1.15,30.0,0.951,51.26,7,4.33,-7.0,3.65,0,2,5.3,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-7.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-8.0,가능,전체,11,0,-10.6,-0.96,36.36,0.786,55.99,7,4.33,-8.0,3.53,0,1,5.91,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-8.0,가능,앞 절반,5,0,-9.71,-1.94,20.0,0.295,77.23,4,0.77,-8.0,3.47,0,1,6.0,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-8.0,가능,뒤 절반,6,0,-0.9,-0.15,50.0,0.898,52.69,3,4.33,-5.92,3.68,0,0,5.83,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-8.0,가능,최근 10년,10,0,-11.38,-1.14,30.0,0.955,51.16,7,4.33,-8.0,3.67,0,1,5.9,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-8.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-9.0,가능,전체,11,0,-10.83,-0.98,36.36,0.777,56.28,7,4.33,-8.23,3.57,0,0,5.91,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-9.0,가능,앞 절반,5,0,-9.94,-1.99,20.0,0.288,77.62,4,0.77,-8.23,3.57,0,0,6.0,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-9.0,가능,뒤 절반,6,0,-0.9,-0.15,50.0,0.898,52.69,3,4.33,-5.92,3.68,0,0,5.83,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-9.0,가능,최근 10년,10,0,-11.61,-1.16,30.0,0.943,51.46,7,4.33,-8.23,3.72,0,0,5.9,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-9.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,-10.0,가능,전체,11,0,-10.83,-0.98,36.36,0.777,56.28,7,4.33,-8.23,3.57,0,0,5.91,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,-10.0,가능,앞 절반,5,0,-9.94,-1.99,20.0,0.288,77.62,4,0.77,-8.23,3.57,0,0,6.0,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,-10.0,가능,뒤 절반,6,0,-0.9,-0.15,50.0,0.898,52.69,3,4.33,-5.92,3.68,0,0,5.83,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,-10.0,가능,최근 10년,10,0,-11.61,-1.16,30.0,0.943,51.46,7,4.33,-8.23,3.72,0,0,5.9,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,-10.0,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,2,위,무손절,가능,전체,11,0,-10.83,-0.98,36.36,0.777,56.28,7,4.33,-8.23,3.57,0,0,5.91,예,2016-02-19,2026-02-20
KODEX 코스닥150,2,위,무손절,가능,앞 절반,5,0,-9.94,-1.99,20.0,0.288,77.62,4,0.77,-8.23,3.57,0,0,6.0,아니오,2016-02-19,2020-02-20
KODEX 코스닥150,2,위,무손절,가능,뒤 절반,6,0,-0.9,-0.15,50.0,0.898,52.69,3,4.33,-5.92,3.68,0,0,5.83,아니오,2021-02-19,2026-02-20
KODEX 코스닥150,2,위,무손절,가능,최근 10년,10,0,-11.61,-1.16,30.0,0.943,51.46,7,4.33,-8.23,3.72,0,0,5.9,예,2017-02-20,2026-02-20
KODEX 코스닥150,2,위,무손절,가능,최근 5년,5,0,5.02,1.0,60.0,1.842,35.19,2,4.33,-2.55,2.63,0,0,6.0,아니오,2022-02-18,2026-02-20
KODEX 코스닥150,3,아래,-3.0,가능,전체,11,0,14.02,1.27,54.55,1.816,35.51,5,9.63,-3.0,4.38,0,3,6.55,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-3.0,가능,앞 절반,5,0,2.55,0.51,60.0,0.967,50.84,2,3.62,-3.0,3.12,0,1,7.0,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-3.0,가능,뒤 절반,6,0,11.47,1.91,50.0,2.841,26.04,3,9.63,-3.0,5.44,0,2,6.17,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-3.0,가능,최근 10년,10,0,12.19,1.22,50.0,2.025,33.05,5,9.63,-3.0,4.62,0,3,6.3,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-3.0,가능,최근 5년,5,0,11.08,2.22,40.0,4.169,19.35,3,9.63,-3.0,6.03,0,2,5.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-4.0,가능,전체,11,0,9.03,0.82,54.55,1.279,43.88,5,9.63,-5.99,4.93,1,2,7.0,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-4.0,가능,앞 절반,5,0,-0.44,-0.09,60.0,0.633,61.24,2,3.62,-5.99,4.09,1,0,7.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-4.0,가능,뒤 절반,6,0,9.47,1.58,50.0,2.15,31.74,3,9.63,-4.0,5.81,0,2,6.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-4.0,가능,최근 10년,10,0,7.2,0.72,50.0,1.427,41.21,5,9.63,-5.99,5.19,1,2,6.8,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-4.0,가능,최근 5년,5,0,9.08,1.82,40.0,3.156,24.06,3,9.63,-4.0,6.47,0,2,6.6,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-5.0,가능,전체,11,0,7.03,0.64,54.55,1.144,46.65,5,9.63,-5.99,5.14,1,2,7.09,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-5.0,가능,앞 절반,5,0,-0.44,-0.09,60.0,0.633,61.24,2,3.62,-5.99,4.09,1,0,7.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-5.0,가능,뒤 절반,6,0,7.47,1.24,50.0,1.73,36.63,3,9.63,-5.0,6.21,0,2,7.0,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-5.0,가능,최근 10년,10,0,5.2,0.52,50.0,1.276,43.94,5,9.63,-5.99,5.4,1,2,6.9,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-5.0,가능,최근 5년,5,0,7.08,1.42,40.0,2.539,28.26,3,9.63,-5.0,6.92,0,2,6.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-6.0,가능,전체,11,0,5.02,0.46,54.55,1.033,49.18,5,9.63,-6.0,5.37,0,3,7.18,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-6.0,가능,앞 절반,5,0,-0.45,-0.09,60.0,0.632,61.27,2,3.62,-6.0,4.1,0,1,7.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-6.0,가능,뒤 절반,6,0,5.47,0.91,50.0,1.447,40.87,3,9.63,-6.0,6.62,0,2,7.17,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-6.0,가능,최근 10년,10,0,3.19,0.32,50.0,1.153,46.45,5,9.63,-6.0,5.64,0,3,7.0,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-6.0,가능,최근 5년,5,0,5.08,1.02,40.0,2.123,32.02,3,9.63,-6.0,7.39,0,2,7.0,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-7.0,가능,전체,11,0,6.65,0.6,54.55,1.121,47.14,5,9.63,-7.0,5.32,0,2,7.55,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-7.0,가능,앞 절반,5,0,-1.45,-0.29,60.0,0.567,63.83,2,3.62,-7.0,4.46,0,1,7.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-7.0,가능,뒤 절반,6,0,8.1,1.35,50.0,1.845,35.15,3,9.63,-7.0,6.25,0,1,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-7.0,가능,최근 10년,10,0,4.83,0.48,50.0,1.251,44.43,5,9.63,-7.0,5.59,0,2,7.4,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-7.0,가능,최근 5년,5,0,7.72,1.54,40.0,2.708,26.97,3,9.63,-7.0,6.97,0,1,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-8.0,가능,전체,11,0,5.69,0.52,54.55,1.068,48.36,5,9.63,-8.0,5.46,0,1,7.64,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-8.0,가능,앞 절반,5,0,-2.45,-0.49,60.0,0.513,66.08,2,3.62,-8.0,4.85,0,1,7.4,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-8.0,가능,뒤 절반,6,0,8.14,1.36,50.0,1.851,35.07,3,9.63,-6.97,6.25,0,0,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-8.0,가능,최근 10년,10,0,3.86,0.39,50.0,1.191,45.64,5,9.63,-8.0,5.74,0,1,7.5,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-8.0,가능,최근 5년,5,0,7.75,1.55,40.0,2.717,26.9,3,9.63,-6.97,6.96,0,0,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-9.0,가능,전체,11,0,4.69,0.43,54.55,1.017,49.57,5,9.63,-9.0,5.62,0,1,7.64,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-9.0,가능,앞 절반,5,0,-3.45,-0.69,60.0,0.469,68.06,2,3.62,-9.0,5.24,0,1,7.4,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-9.0,가능,뒤 절반,6,0,8.14,1.36,50.0,1.851,35.07,3,9.63,-6.97,6.25,0,0,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-9.0,가능,최근 10년,10,0,2.86,0.29,50.0,1.135,46.84,5,9.63,-9.0,5.91,0,1,7.5,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-9.0,가능,최근 5년,5,0,7.75,1.55,40.0,2.717,26.9,3,9.63,-6.97,6.96,0,0,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,-10.0,가능,전체,11,0,3.69,0.34,54.55,0.972,50.72,5,9.63,-10.0,5.8,0,1,7.64,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,-10.0,가능,앞 절반,5,0,-4.45,-0.89,60.0,0.432,69.82,2,3.62,-10.0,5.64,0,1,7.4,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,-10.0,가능,뒤 절반,6,0,8.14,1.36,50.0,1.851,35.07,3,9.63,-6.97,6.25,0,0,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,-10.0,가능,최근 10년,10,0,1.86,0.19,50.0,1.084,47.99,5,9.63,-10.0,6.09,0,1,7.5,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,-10.0,가능,최근 5년,5,0,7.75,1.55,40.0,2.717,26.9,3,9.63,-6.97,6.96,0,0,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,아래,무손절,가능,전체,11,0,-4.59,-0.42,54.55,0.708,58.55,5,9.63,-18.28,7.55,0,0,7.91,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,아래,무손절,가능,앞 절반,5,0,-12.73,-2.55,60.0,0.261,79.28,2,3.62,-18.28,9.12,0,0,8.0,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,아래,무손절,가능,뒤 절반,6,0,8.14,1.36,50.0,1.851,35.07,3,9.63,-6.97,6.25,0,0,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,아래,무손절,가능,최근 10년,10,0,-6.42,-0.64,50.0,0.789,55.88,5,9.63,-18.28,7.92,0,0,7.8,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,아래,무손절,가능,최근 5년,5,0,7.75,1.55,40.0,2.717,26.9,3,9.63,-6.97,6.96,0,0,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-3.0,가능,전체,11,0,-9.83,-0.89,36.36,0.97,50.77,7,6.97,-6.62,3.76,2,4,5.36,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-3.0,가능,앞 절반,5,0,-12.97,-2.59,20.0,0.68,59.51,4,2.66,-6.62,3.33,1,3,4.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-3.0,가능,뒤 절반,6,0,3.14,0.52,50.0,1.489,40.18,3,6.97,-3.04,3.77,1,1,6.33,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-3.0,가능,최근 10년,10,0,-6.83,-0.68,40.0,0.962,50.96,6,6.97,-6.62,3.9,2,3,5.3,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-3.0,가능,최근 5년,5,0,3.52,0.7,60.0,1.056,48.65,2,6.97,-3.04,4.18,1,1,6.0,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-4.0,가능,전체,11,0,-14.07,-1.28,36.36,0.813,55.14,7,6.97,-6.62,4.1,3,2,6.18,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-4.0,가능,앞 절반,5,0,-15.24,-3.05,20.0,0.594,62.74,4,2.66,-6.62,3.66,3,0,5.6,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-4.0,가능,뒤 절반,6,0,1.17,0.2,50.0,1.14,46.73,3,6.97,-4.0,4.15,0,2,6.67,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-4.0,가능,최근 10년,10,0,-12.24,-1.22,40.0,0.749,57.17,6,6.97,-6.62,4.32,3,2,5.9,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-4.0,가능,최근 5년,5,0,1.56,0.31,60.0,0.796,55.66,2,6.97,-4.0,4.63,0,2,6.4,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-5.0,가능,전체,11,0,-17.06,-1.55,36.36,0.73,57.79,7,6.97,-6.62,4.32,2,3,6.27,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-5.0,가능,앞 절반,5,0,-16.23,-3.25,20.0,0.563,63.99,4,2.66,-6.62,3.75,2,1,5.8,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-5.0,가능,뒤 절반,6,0,-0.83,-0.14,50.0,0.92,52.07,3,6.97,-5.0,4.57,0,2,6.67,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-5.0,가능,최근 10년,10,0,-15.23,-1.52,40.0,0.668,59.97,6,6.97,-6.62,4.55,2,3,6.0,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-5.0,가능,최근 5년,5,0,-0.44,-0.09,60.0,0.637,61.08,2,6.97,-5.0,5.1,0,2,6.4,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-6.0,가능,전체,11,0,-17.95,-1.63,36.36,0.709,58.52,7,6.97,-6.62,4.5,2,2,6.91,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-6.0,가능,앞 절반,5,0,-14.56,-2.91,20.0,0.618,61.82,4,2.66,-6.62,3.73,1,1,5.8,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-6.0,가능,뒤 절반,6,0,-3.39,-0.57,50.0,0.738,57.53,3,6.97,-6.56,5.13,1,1,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-6.0,가능,최근 10년,10,0,-16.12,-1.61,40.0,0.647,60.73,6,6.97,-6.62,4.74,2,2,6.7,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-6.0,가능,최근 5년,5,0,-3.01,-0.6,60.0,0.507,66.35,2,6.97,-6.56,5.73,1,1,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-7.0,가능,전체,11,0,-20.76,-1.89,36.36,0.648,60.67,7,6.97,-7.0,4.79,0,4,6.91,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-7.0,가능,앞 절반,5,0,-15.93,-3.19,20.0,0.572,63.62,4,2.66,-7.0,4.04,0,2,5.8,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-7.0,가능,뒤 절반,6,0,-4.83,-0.8,50.0,0.664,60.08,3,6.97,-7.0,5.45,0,2,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-7.0,가능,최근 10년,10,0,-18.93,-1.89,40.0,0.588,62.96,6,6.97,-7.0,5.05,0,4,6.7,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-7.0,가능,최근 5년,5,0,-4.44,-0.89,60.0,0.455,68.72,2,6.97,-7.0,6.09,0,2,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-8.0,가능,전체,11,0,1.52,0.14,45.45,1.263,44.19,6,18.28,-8.0,7.74,0,3,7.45,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-8.0,가능,앞 절반,5,0,8.35,1.67,40.0,2.494,28.62,3,18.28,-8.0,10.03,0,1,7.0,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-8.0,가능,뒤 절반,6,0,-6.83,-1.14,50.0,0.583,63.16,3,6.97,-8.0,5.91,0,2,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-8.0,가능,최근 10년,10,0,3.35,0.33,50.0,1.123,47.1,5,18.28,-8.0,8.12,0,3,7.3,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-8.0,가능,최근 5년,5,0,-6.44,-1.29,60.0,0.398,71.52,2,6.97,-8.0,6.59,0,2,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-9.0,가능,전체,11,0,-0.16,-0.01,45.45,1.194,45.58,6,18.28,-9.0,7.92,0,2,7.55,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-9.0,가능,앞 절반,5,0,7.35,1.47,40.0,2.311,30.21,3,18.28,-9.0,10.28,0,1,7.2,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-9.0,가능,뒤 절반,6,0,-7.51,-1.25,50.0,0.56,64.1,3,6.97,-9.0,6.08,0,1,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-9.0,가능,최근 10년,10,0,1.67,0.17,50.0,1.058,48.59,5,18.28,-9.0,8.33,0,2,7.4,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-9.0,가능,최근 5년,5,0,-7.12,-1.42,60.0,0.382,72.36,2,6.97,-9.0,6.78,0,1,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,-10.0,가능,전체,11,0,4.23,0.38,45.45,1.393,41.79,6,18.28,-10.0,7.6,0,1,7.91,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,-10.0,가능,앞 절반,5,0,12.73,2.55,40.0,3.827,20.72,3,18.28,-3.62,9.12,0,0,8.0,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,-10.0,가능,뒤 절반,6,0,-8.51,-1.42,50.0,0.529,65.4,3,6.97,-10.0,6.34,0,1,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,-10.0,가능,최근 10년,10,0,6.05,0.61,50.0,1.248,44.49,5,18.28,-10.0,7.97,0,1,7.8,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,-10.0,가능,최근 5년,5,0,-8.12,-1.62,60.0,0.36,73.51,2,6.97,-10.0,7.07,0,1,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,3,위,무손절,가능,전체,11,0,4.59,0.42,45.45,1.413,41.45,6,18.28,-9.63,7.55,0,0,7.91,예,2016-03-18,2026-03-20
KODEX 코스닥150,3,위,무손절,가능,앞 절반,5,0,12.73,2.55,40.0,3.827,20.72,3,18.28,-3.62,9.12,0,0,8.0,아니오,2016-03-18,2020-03-20
KODEX 코스닥150,3,위,무손절,가능,뒤 절반,6,0,-8.14,-1.36,50.0,0.54,64.93,3,6.97,-9.63,6.25,0,0,7.83,아니오,2021-03-19,2026-03-20
KODEX 코스닥150,3,위,무손절,가능,최근 10년,10,0,6.42,0.64,50.0,1.267,44.12,5,18.28,-9.63,7.92,0,0,7.8,예,2017-03-20,2026-03-20
KODEX 코스닥150,3,위,무손절,가능,최근 5년,5,0,-7.75,-1.55,60.0,0.368,73.1,2,6.97,-9.63,6.96,0,0,7.8,아니오,2022-03-18,2026-03-20
KODEX 코스닥150,4,아래,-3.0,가능,전체,11,0,17.17,1.56,81.82,0.848,54.13,2,7.77,-3.1,2.93,1,1,6.27,예,2016-04-20,2026-04-20
KODEX 코스닥150,4,아래,-3.0,가능,앞 절반,5,0,9.52,1.9,100.0,,,0,2.86,0.8,0.75,0,0,6.6,아니오,2016-04-20,2020-04-20
KODEX 코스닥150,4,아래,-3.0,가능,뒤 절반,6,0,7.65,1.28,66.67,1.127,47.02,2,7.77,-3.1,4.06,1,1,6.0,아니오,2021-04-20,2026-04-20
KODEX 코스닥150,4,아래,-3.0,가능,최근 10년,10,0,15.51,1.55,80.0,0.885,53.04,2,7.77,-3.1,3.08,1,1,6.2,예,2017-04-20,2026-04-20
KODEX 코스닥150,4,아래,-3.0,가능,최근 5년,5,0,-0.12,-0.02,60.0,0.654,60.46,2,2.51,-3.1,2.81,1,1,5.6,아니오,2022-04-20,2026-04-20
KODEX 코스닥150,4,아래,-4.0,가능,전체,11,0,15.16,1.38,81.82,0.638,61.07,2,7.77,-4.11,3.25,1,1,6.73,예,2016-04-20,2026-04-20
KODEX 코스닥150,4,아래,-4.0,가능,앞 절반,5,0,9.52,1.9,100.0,,,0,2.86,0.8,0.75,0,0,6.6,아니오,2016-04-20,2020-04-20
KODEX 코스닥150,4,아래,-4.0,가능,뒤 절반,6,0,5.64,0.94,66.67,0.848,54.12,2,7.77,-4.11,4.49,1,1,6.83,아니오,2021-04-20,2026-04-20
KODEX 코스닥150,4,아래,-4.0,가능,최근 10년,10,0,13.5,1.35,80.0,0.666,60.03,2,7.77,-4.11,3.43,1,1,6.7,예,2017-04-20,2026-04-20
KODEX 코스닥150,4,아래,-4.0,가능,최근 5년,5,0,-2.13,-0.43,60.0,0.492,67.03,2,2.51,-4.11,3.36,1,1,6.6,아니오,2022-04-20,2026-04-20
KODEX 코스닥150,4,아래,-5.0,가능,전체,11,0,14.41,1.31,81.82,0.584,63.14,2,7.77,-5.0,3.39,0,1,6.73,예,2016-04-20,2026-04-20
KODEX 코스닥150,4,아래,-5.0,가능,앞 절반,5,0,9.52,1.9,100.0,,,0,2.86,0.8,0.75,0,0,6.6,아니오,2016-04-20,2020-04-20
KODEX 코스닥150,4,아래,-5.0,가능,뒤 절반,6,0,4.89,0.82,66.67,0.776,56.3,2,7.77,-5.0,4.68,0,1,6.83,아니오,2021-04-20,2026-04-20
