종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,기준,신호 표본,베이스라인 표본,평균 초과(%p),중앙값 초과(%p),승률 초과(%p)
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,단순 보유,6개월,익일시가,8,5818,-2.52,3.64,-15.5
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,단순 보유,1년,종가,8,5692,-0.48,3.96,-10.82
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,단순 보유,1년,익일시가,8,5692,-0.4,4.18,-10.84
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1일,종가,9,1226,0.31,0.23,14.38
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1일,익일시가,9,1226,0.34,0.4,13.81
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1주,종가,9,1226,0.59,0.34,9.16
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1주,익일시가,9,1226,0.61,0.15,22.39
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1개월,종가,9,1226,1.01,0.04,2.39
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1개월,익일시가,9,1226,1.03,-0.22,2.64
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,3개월,종가,9,1226,-3.73,-5.47,-6.09
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,3개월,익일시가,9,1226,-3.71,-5.39,-5.85
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,6개월,종가,8,1214,-4.97,0.91,-14.6
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,6개월,익일시가,8,1214,-4.94,1.2,-14.6
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1년,종가,8,1214,-5.95,-3.1,-8.36
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 SMA200,1년,익일시가,8,1214,-5.92,-2.92,-8.36
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1일,종가,9,1111,0.3,0.22,14.28
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1일,익일시가,9,1111,0.34,0.4,14.37
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1주,종가,9,1111,0.53,0.27,8.97
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1주,익일시가,9,1111,0.57,0.07,22.24
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1개월,종가,9,1111,0.94,-0.01,3.66
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1개월,익일시가,9,1111,0.97,-0.17,3.93
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,3개월,종가,9,1111,-4.36,-6.4,-7.05
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,3개월,익일시가,9,1111,-4.32,-6.27,-6.87
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,6개월,종가,8,1103,-6.49,-0.41,-15.29
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,6개월,익일시가,8,1103,-6.44,-0.35,-15.29
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1년,종가,8,1103,-7.92,-4.44,-8.86
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,9,조건부 EMA200,1년,익일시가,8,1103,-7.88,-4.38,-8.86
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1일,종가,1,5943,-0.35,-0.4,-55.04
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1일,익일시가,1,5943,-0.46,-0.51,-53.1
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1주,종가,1,5939,4.45,4.24,41.17
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1주,익일시가,1,5939,4.32,4.16,42.26
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1개월,종가,1,5923,8.25,7.8,35.0
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1개월,익일시가,1,5923,8.11,7.64,34.81
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,3개월,종가,1,5881,11.13,10.49,27.5
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,3개월,익일시가,1,5881,10.99,10.37,27.63
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,6개월,종가,1,5818,20.26,19.08,21.73
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,6개월,익일시가,1,5818,20.1,18.96,22.0
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1년,종가,1,5692,17.72,16.56,14.18
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,단순 보유,1년,익일시가,1,5692,17.55,16.51,14.16
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1일,종가,1,1226,-0.37,-0.39,-52.28
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1일,익일시가,1,1226,-0.53,-0.55,-52.85
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1주,종가,1,1226,4.34,4.09,42.5
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1주,익일시가,1,1226,4.18,4.05,44.62
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1개월,종가,1,1226,7.79,6.7,35.73
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1개월,익일시가,1,1226,7.62,6.43,35.97
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,3개월,종가,1,1226,9.83,8.56,27.24
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,3개월,익일시가,1,1226,9.64,8.29,27.49
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,6개월,종가,1,1214,17.89,16.74,22.9
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,6개월,익일시가,1,1214,17.67,16.53,22.9
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1년,종가,1,1214,12.25,9.49,16.64
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 SMA200,1년,익일시가,1,1214,12.03,9.41,16.64
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1일,종가,1,1111,-0.38,-0.4,-52.39
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1일,익일시가,1,1111,-0.52,-0.54,-52.3
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1주,종가,1,1111,4.29,4.02,42.3
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1주,익일시가,1,1111,4.14,3.97,44.46
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1개월,종가,1,1111,7.73,6.65,36.99
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1개월,익일시가,1,1111,7.57,6.48,37.26
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,3개월,종가,1,1111,9.2,7.63,26.28
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,3개월,익일시가,1,1111,9.03,7.42,26.46
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,6개월,종가,1,1103,16.37,15.42,22.21
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,6개월,익일시가,1,1103,16.17,14.98,22.21
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1년,종가,1,1103,10.28,8.15,16.14
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1,조건부 EMA200,1년,익일시가,1,1103,10.07,7.95,16.14
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1일,종가,3,5439,-3.01,-4.36,-55.14
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1일,익일시가,3,5439,-3.04,-1.7,-53.08
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1주,종가,3,5435,-1.72,-5.21,-25.86
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1주,익일시가,3,5435,-1.75,-2.5,-24.62
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1개월,종가,3,5419,-7.12,-9.62,-31.57
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1개월,익일시가,3,5419,-6.97,-9.75,-31.83
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,3개월,종가,3,5377,-5.35,-11.85,-39.7
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,3개월,익일시가,3,5377,-5.06,-11.94,-39.61
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,6개월,종가,3,5314,2.31,-1.85,-12.16
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,6개월,익일시가,3,5314,2.63,-1.9,-11.92
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1년,종가,3,5188,11.39,11.7,14.8
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,단순 보유,1년,익일시가,3,5188,11.44,11.55,14.78
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1일,종가,3,1106,-3.02,-4.34,-51.9
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1일,익일시가,3,1106,-3.09,-1.73,-52.35
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1주,종가,3,1106,-1.79,-5.39,-24.71
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1주,익일시가,3,1106,-1.86,-2.65,-22.18
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1개월,종가,3,1106,-7.51,-10.71,-29.6
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1개월,익일시가,3,1106,-7.4,-10.95,-29.51
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,3개월,종가,3,1106,-6.21,-13.46,-37.64
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,3개월,익일시가,3,1106,-5.96,-13.33,-37.46
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,6개월,종가,3,1094,0.34,-4.14,-8.38
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,6개월,익일시가,3,1094,0.61,-4.28,-8.38
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1년,종가,3,1094,6.45,5.03,18.46
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 SMA200,1년,익일시가,3,1094,6.45,4.86,18.46
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1일,종가,3,995,-3.04,-4.34,-51.96
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1일,익일시가,3,995,-3.1,-1.72,-52.06
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1주,종가,3,995,-1.87,-5.46,-25.26
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1주,익일시가,3,995,-1.93,-2.73,-22.55
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1개월,종가,3,995,-7.58,-10.66,-28.38
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1개월,익일시가,3,995,-7.46,-10.85,-28.48
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,3개월,종가,3,995,-6.63,-13.82,-38.53
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,3개월,익일시가,3,995,-6.37,-13.99,-38.32
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,6개월,종가,3,987,-0.62,-4.84,-8.51
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,6개월,익일시가,3,987,-0.34,-5.01,-8.51
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1년,종가,3,987,5.24,4.31,18.03
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,3,2,조건부 EMA200,1년,익일시가,3,987,5.25,4.27,18.03
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1일,종가,3,5439,7.1,7.47,44.86
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1일,익일시가,3,5439,3.76,3.73,46.92
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1주,종가,3,5435,-0.01,-0.33,40.81
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1주,익일시가,3,5435,-3.11,-3.29,-57.96
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1개월,종가,3,5419,11.29,12.75,1.77
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1개월,익일시가,3,5419,7.67,6.8,1.51
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,3개월,종가,3,5377,18.74,27.28,-6.37
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,3개월,익일시가,3,5377,14.62,20.46,-6.27
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,6개월,종가,3,5314,33.67,44.14,21.17
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,6개월,익일시가,3,5314,28.9,36.25,21.42
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1년,종가,3,5188,52.85,59.69,14.8
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,단순 보유,1년,익일시가,3,5188,47.26,50.47,14.78
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1일,종가,3,1106,7.08,7.5,48.1
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1일,익일시가,3,1106,3.7,3.7,47.65
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1주,종가,3,1106,-0.07,-0.51,41.95
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1주,익일시가,3,1106,-3.22,-3.44,-55.52
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1개월,종가,3,1106,10.9,11.67,3.74
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1개월,익일시가,3,1106,7.24,5.6,3.83
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,3개월,종가,3,1106,17.88,25.67,-4.31
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,3개월,익일시가,3,1106,13.72,19.07,-4.13
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,6개월,종가,3,1094,31.71,41.85,24.95
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,6개월,익일시가,3,1094,26.88,33.87,24.95
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1년,종가,3,1094,47.91,53.03,18.46
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 SMA200,1년,익일시가,3,1094,42.27,43.78,18.46
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1일,종가,3,995,7.06,7.49,48.04
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1일,익일시가,3,995,3.69,3.71,47.94
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1주,종가,3,995,-0.15,-0.58,41.41
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1주,익일시가,3,995,-3.29,-3.52,-55.88
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1개월,종가,3,995,10.83,11.72,4.96
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1개월,익일시가,3,995,7.18,5.7,4.86
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,3개월,종가,3,995,17.46,25.32,-5.19
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,3개월,익일시가,3,995,13.31,18.41,-4.99
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,6개월,종가,3,987,30.74,41.15,24.82
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,6개월,익일시가,3,987,25.93,33.15,24.82
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1년,종가,3,987,46.7,52.31,18.03
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,3,2,조건부 EMA200,1년,익일시가,3,987,41.07,43.19,18.03
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1일,종가,3,5439,-3.01,-4.36,-55.14
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1일,익일시가,3,5439,-3.04,-1.7,-53.08
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1주,종가,3,5435,-1.72,-5.21,-25.86
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1주,익일시가,3,5435,-1.75,-2.5,-24.62
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1개월,종가,3,5419,-7.12,-9.62,-31.57
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1개월,익일시가,3,5419,-6.97,-9.75,-31.83
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,3개월,종가,3,5377,-5.35,-11.85,-39.7
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,3개월,익일시가,3,5377,-5.06,-11.94,-39.61
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,6개월,종가,3,5314,2.31,-1.85,-12.16
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,6개월,익일시가,3,5314,2.63,-1.9,-11.92
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1년,종가,3,5188,11.39,11.7,14.8
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,단순 보유,1년,익일시가,3,5188,11.44,11.55,14.78
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1일,종가,3,1106,-3.02,-4.34,-51.9
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1일,익일시가,3,1106,-3.09,-1.73,-52.35
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1주,종가,3,1106,-1.79,-5.39,-24.71
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1주,익일시가,3,1106,-1.86,-2.65,-22.18
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1개월,종가,3,1106,-7.51,-10.71,-29.6
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1개월,익일시가,3,1106,-7.4,-10.95,-29.51
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,3개월,종가,3,1106,-6.21,-13.46,-37.64
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,3개월,익일시가,3,1106,-5.96,-13.33,-37.46
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,6개월,종가,3,1094,0.34,-4.14,-8.38
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,6개월,익일시가,3,1094,0.61,-4.28,-8.38
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1년,종가,3,1094,6.45,5.03,18.46
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 SMA200,1년,익일시가,3,1094,6.45,4.86,18.46
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1일,종가,3,995,-3.04,-4.34,-51.96
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1일,익일시가,3,995,-3.1,-1.72,-52.06
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1주,종가,3,995,-1.87,-5.46,-25.26
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1주,익일시가,3,995,-1.93,-2.73,-22.55
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1개월,종가,3,995,-7.58,-10.66,-28.38
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1개월,익일시가,3,995,-7.46,-10.85,-28.48
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,3개월,종가,3,995,-6.63,-13.82,-38.53
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,3개월,익일시가,3,995,-6.37,-13.99,-38.32
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,6개월,종가,3,987,-0.62,-4.84,-8.51
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,6개월,익일시가,3,987,-0.34,-5.01,-8.51
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1년,종가,3,987,5.24,4.31,18.03
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,3,2,조건부 EMA200,1년,익일시가,3,987,5.25,4.27,18.03
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,4,2,단순 보유,1일,종가,4,5439,6.03,6.39,44.86
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,4,2,단순 보유,1일,익일시가,4,5439,3.6,3.41,46.92
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,4,2,단순 보유,1주,종가,4,5435,-2.04,-0.41,15.81
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,4,2,단순 보유,1주,익일시가,4,5435,-4.29,-4.38,-57.96
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,4,2,단순 보유,1개월,종가,4,5419,4.2,5.27,-14.9
