종목,테스트,파라미터,시작연도,방향,시대 구간,사건,구간,기준,신호,제외,표본,평균(%),중앙값(%),승률(%),최고(%),최악(%),표준편차(%)
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,1개월,종가,71,2,69,1.49,1.09,53.62,36.86,-23.42,10.06
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,1개월,익일시가,71,2,69,1.5,0.65,52.17,37.93,-24.43,10.07
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,3개월,종가,71,5,66,9.28,5.9,69.7,64.38,-23.39,18.64
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,3개월,익일시가,71,5,66,9.35,6.45,68.18,70.28,-23.29,19.15
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,6개월,종가,71,12,59,17.77,20.53,88.14,63.12,-27.38,15.99
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,6개월,익일시가,71,12,59,17.88,20.84,89.83,65.87,-26.49,16.27
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,1년,종가,71,13,58,38.49,38.44,91.38,198.77,-42.94,33.73
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,19,1년,익일시가,71,13,58,38.6,37.71,91.38,203.8,-41.35,34.28
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1일,종가,86,0,86,0.7,0.6,61.63,10.11,-12.46,3.77
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1일,익일시가,86,0,86,0.13,0.23,53.49,9.09,-11.88,3.16
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1주,종가,86,0,86,2.16,2.07,58.14,23.77,-12.49,6.45
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1주,익일시가,86,0,86,1.58,1.46,62.79,26.47,-15.93,6.21
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1개월,종가,86,5,81,2.0,1.7,56.79,26.56,-19.77,9.3
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1개월,익일시가,86,5,81,1.35,0.2,53.09,27.69,-20.32,8.91
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,3개월,종가,86,9,77,11.52,8.94,75.32,72.64,-23.79,18.93
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,3개월,익일시가,86,9,77,10.75,9.25,74.03,66.58,-23.66,17.67
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,6개월,종가,86,13,73,18.5,19.07,84.93,62.41,-23.0,17.07
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,6개월,익일시가,86,13,73,18.04,19.55,84.93,59.38,-22.87,16.86
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1년,종가,86,14,72,38.24,38.25,90.28,199.52,-46.24,35.41
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,20,1년,익일시가,86,14,72,37.72,38.27,90.28,193.93,-46.85,34.77
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1일,종가,400,0,400,0.17,0.11,56.0,7.53,-6.06,1.21
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1일,익일시가,400,0,400,0.03,0.01,50.0,2.99,-4.63,0.91
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1주,종가,400,0,400,0.27,0.3,54.25,14.61,-22.6,3.07
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1주,익일시가,400,0,400,0.13,0.17,52.5,13.81,-21.42,2.84
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1개월,종가,400,1,399,1.44,1.3,60.15,40.11,-36.92,7.04
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1개월,익일시가,400,1,399,1.29,1.12,58.9,39.13,-36.81,6.88
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,3개월,종가,400,4,396,4.49,3.25,66.92,64.38,-24.05,11.99
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,3개월,익일시가,400,4,396,4.35,3.11,66.67,70.28,-23.91,11.97
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,6개월,종가,400,12,388,8.67,4.31,61.34,111.7,-41.52,21.06
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,6개월,익일시가,400,12,388,8.53,4.34,61.6,110.72,-41.7,21.02
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1년,종가,400,23,377,14.82,7.59,65.78,282.13,-40.16,40.33
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 상승,전체,81,1년,익일시가,400,23,377,14.65,7.23,64.99,279.56,-40.1,40.22
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1일,종가,285,0,285,0.1,0.0,49.12,24.17,-11.88,2.35
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1일,익일시가,285,0,285,-0.06,-0.05,47.72,11.15,-11.88,1.52
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1주,종가,285,0,285,0.06,0.06,50.53,13.99,-21.75,3.61
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1주,익일시가,285,0,285,-0.09,0.11,50.53,11.24,-22.3,3.37
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1개월,종가,285,1,284,0.47,0.65,55.63,27.99,-21.32,6.01
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1개월,익일시가,285,1,284,0.37,0.45,54.23,32.0,-21.28,6.05
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,3개월,종가,285,3,282,2.66,2.01,60.64,72.64,-35.76,12.29
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,3개월,익일시가,285,3,282,2.56,1.93,59.93,76.35,-36.69,11.99
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,6개월,종가,285,6,279,4.98,2.58,58.78,154.91,-43.72,18.64
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,6개월,익일시가,285,6,279,4.97,2.62,57.71,153.64,-43.35,18.74
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1년,종가,285,8,277,11.25,5.72,61.37,181.12,-43.27,28.55
KODEX 200,테스트 B(연속 등락),N=3,2003,연속 하락,전체,100,1년,익일시가,285,8,277,11.25,6.0,62.09,194.27,-42.37,28.85
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1일,종가,224,0,224,0.07,0.08,53.57,5.18,-5.96,1.18
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1일,익일시가,224,0,224,-0.02,-0.04,47.32,3.15,-3.94,0.94
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1주,종가,224,0,224,0.23,0.37,58.93,10.97,-14.8,2.8
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1주,익일시가,224,0,224,0.14,0.33,58.04,10.52,-15.54,2.73
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1개월,종가,224,0,224,1.61,1.7,62.05,36.86,-17.05,6.59
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1개월,익일시가,224,0,224,1.51,1.69,61.16,37.93,-16.28,6.51
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,3개월,종가,224,2,222,5.0,4.16,69.82,49.56,-22.93,11.65
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,3개월,익일시가,224,2,222,4.9,4.04,69.82,52.77,-22.95,11.7
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,6개월,종가,224,7,217,10.04,6.06,65.44,123.53,-41.41,22.76
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,6개월,익일시가,224,7,217,9.95,6.18,64.52,122.62,-41.41,22.77
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1년,종가,224,15,209,15.8,7.64,67.94,283.64,-44.66,40.94
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 상승,전체,101,1년,익일시가,224,15,209,15.66,7.68,67.94,281.72,-44.63,40.72
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1일,종가,142,0,142,0.15,0.15,54.93,8.94,-3.83,1.61
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1일,익일시가,142,0,142,0.14,0.09,55.63,9.09,-3.54,1.37
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1주,종가,142,0,142,0.19,-0.19,47.18,23.77,-13.22,4.0
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1주,익일시가,142,0,142,0.17,0.03,50.7,26.47,-9.92,3.97
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1개월,종가,142,0,142,1.17,0.84,54.93,33.96,-19.26,6.09
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1개월,익일시가,142,0,142,1.16,0.77,54.23,27.69,-19.69,5.97
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,3개월,종가,142,0,142,3.43,2.81,63.38,63.77,-18.89,11.34
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,3개월,익일시가,142,0,142,3.4,3.1,62.68,54.54,-18.05,11.08
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,6개월,종가,142,1,141,6.05,3.24,58.87,121.46,-47.24,18.53
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,6개월,익일시가,142,1,141,6.09,2.94,59.57,120.94,-47.26,18.63
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1년,종가,142,2,140,12.62,6.59,65.0,199.52,-40.93,30.22
KODEX 200,테스트 B(연속 등락),N=4,2003,연속 하락,전체,92,1년,익일시가,142,2,140,12.67,6.41,65.0,193.93,-40.93,30.19
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1일,종가,120,0,120,0.04,0.03,50.83,4.55,-2.78,1.03
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1일,익일시가,120,0,120,-0.04,-0.01,48.33,3.79,-4.0,0.96
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1주,종가,120,0,120,0.26,0.34,59.17,12.01,-8.7,2.85
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1주,익일시가,120,0,120,0.18,0.36,57.5,11.02,-9.0,2.82
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1개월,종가,120,0,120,0.99,1.49,56.67,28.87,-23.27,6.73
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1개월,익일시가,120,0,120,0.91,1.14,54.17,27.72,-23.4,6.69
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,3개월,종가,120,1,119,4.64,3.22,69.75,48.33,-21.58,11.65
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,3개월,익일시가,120,1,119,4.57,3.38,68.91,47.25,-21.7,11.67
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,6개월,종가,120,3,117,10.76,4.92,61.54,120.14,-18.96,23.03
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,6개월,익일시가,120,3,117,10.7,4.92,62.39,118.18,-19.23,22.96
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1년,종가,120,7,113,18.37,6.02,65.49,254.26,-42.91,47.72
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 상승,전체,93,1년,익일시가,120,7,113,18.34,6.2,63.72,255.58,-43.15,47.85
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1일,종가,61,0,61,-0.15,-0.06,45.9,3.51,-5.5,1.58
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1일,익일시가,61,0,61,-0.07,0.0,49.18,3.69,-5.54,1.4
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1주,종가,61,0,61,-0.04,0.28,52.46,7.6,-11.47,3.29
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1주,익일시가,61,0,61,0.03,0.21,55.74,6.54,-10.22,3.22
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1개월,종가,61,0,61,1.12,1.84,57.38,13.16,-18.69,5.64
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1개월,익일시가,61,0,61,1.2,1.61,57.38,13.89,-17.55,5.64
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,3개월,종가,61,0,61,2.69,2.46,57.38,36.44,-17.72,10.77
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,3개월,익일시가,61,0,61,2.77,2.6,57.38,36.72,-17.45,10.8
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,6개월,종가,61,0,61,4.87,2.95,57.38,66.75,-43.64,16.76
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,6개월,익일시가,61,0,61,4.96,2.21,59.02,67.1,-43.15,16.88
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1년,종가,61,0,61,10.8,5.23,62.3,207.34,-37.58,34.13
KODEX 200,테스트 B(연속 등락),N=5,2003,연속 하락,전체,54,1년,익일시가,61,0,61,10.9,4.91,62.3,207.98,-37.03,34.24
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1일,종가,61,0,61,0.04,0.02,50.82,2.1,-3.48,0.86
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1일,익일시가,61,0,61,0.11,0.09,55.74,2.12,-2.45,0.82
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1주,종가,61,0,61,0.47,0.46,62.3,9.88,-12.07,3.09
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1주,익일시가,61,0,61,0.54,0.51,63.93,10.36,-10.14,3.05
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1개월,종가,61,0,61,0.96,1.18,55.74,26.87,-29.16,7.92
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1개월,익일시가,61,0,61,1.03,0.72,57.38,27.43,-30.14,7.92
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,3개월,종가,61,1,60,5.68,2.53,68.33,48.8,-24.82,14.11
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,3개월,익일시가,61,1,60,5.81,2.68,68.33,52.05,-24.82,14.32
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,6개월,종가,61,2,59,11.6,4.45,57.63,103.74,-21.3,26.22
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,6개월,익일시가,61,2,59,11.7,4.47,61.02,104.63,-21.33,26.38
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1년,종가,61,6,55,18.61,6.51,60.0,252.46,-34.32,48.39
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 상승,전체,57,1년,익일시가,61,6,55,18.63,6.63,61.82,251.11,-34.24,48.29
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1일,종가,33,0,33,0.1,0.16,60.61,6.16,-7.33,2.06
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1일,익일시가,33,0,33,-0.28,-0.05,45.45,2.09,-9.38,2.11
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1주,종가,33,0,33,0.92,1.26,72.73,8.54,-5.2,3.34
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1주,익일시가,33,0,33,0.52,0.72,69.7,6.13,-4.97,2.79
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1개월,종가,33,0,33,2.34,3.33,63.64,18.7,-13.86,6.08
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1개월,익일시가,33,0,33,1.92,3.14,60.61,16.07,-12.47,5.42
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,3개월,종가,33,0,33,2.44,1.75,54.55,40.04,-16.02,11.4
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,3개월,익일시가,33,0,33,1.96,1.03,51.52,32.64,-16.18,10.35
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,6개월,종가,33,0,33,5.04,3.67,60.61,70.06,-45.06,18.97
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,6개월,익일시가,33,0,33,4.49,4.08,60.61,61.07,-45.17,17.69
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1년,종가,33,0,33,14.62,5.56,60.61,213.77,-38.89,43.97
KODEX 200,테스트 B(연속 등락),N=6,2003,연속 하락,전체,31,1년,익일시가,33,0,33,13.84,5.2,60.61,197.19,-38.65,41.48
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1일,종가,31,0,31,0.22,-0.05,45.16,2.9,-0.97,0.87
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1일,익일시가,31,0,31,0.1,0.04,51.61,2.86,-1.26,0.83
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1주,종가,31,0,31,0.63,0.22,61.29,9.4,-6.55,3.09
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1주,익일시가,31,0,31,0.51,-0.09,48.39,9.37,-7.5,3.2
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1개월,종가,31,0,31,3.08,2.31,64.52,26.95,-12.25,7.28
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1개월,익일시가,31,0,31,2.95,1.76,64.52,26.91,-12.52,7.29
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,3개월,종가,31,0,31,6.75,5.21,67.74,37.24,-19.68,13.25
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,3개월,익일시가,31,0,31,6.61,4.26,67.74,36.36,-19.93,13.2
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,6개월,종가,31,0,31,12.76,9.11,61.29,91.91,-25.51,28.18
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,6개월,익일시가,31,0,31,12.61,8.83,61.29,91.85,-25.51,28.09
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1년,종가,31,3,28,16.58,8.76,64.29,118.89,-25.05,35.79
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 상승,전체,30,1년,익일시가,31,3,28,16.45,8.88,64.29,119.36,-24.7,35.81
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1일,종가,12,0,12,0.32,-0.67,41.67,7.68,-4.13,3.08
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1일,익일시가,12,0,12,0.04,-0.64,33.33,4.66,-2.26,2.04
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1주,종가,12,0,12,1.81,1.02,58.33,14.85,-2.85,5.25
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1주,익일시가,12,0,12,1.5,0.33,58.33,11.62,-2.96,4.3
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1개월,종가,12,0,12,3.35,2.09,58.33,26.56,-5.74,8.22
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1개월,익일시가,12,0,12,3.01,1.87,58.33,23.0,-3.33,7.08
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,3개월,종가,12,0,12,1.22,-3.16,33.33,38.74,-11.94,13.26
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,3개월,익일시가,12,0,12,0.86,-3.07,33.33,34.84,-11.84,12.19
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,6개월,종가,12,0,12,7.15,2.57,66.67,57.21,-10.4,18.4
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,6개월,익일시가,12,0,12,6.75,3.31,66.67,52.8,-10.49,17.31
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1년,종가,12,0,12,14.52,-0.35,50.0,106.67,-40.56,42.56
KODEX 200,테스트 B(연속 등락),N=7,2003,연속 하락,전체,11,1년,익일시가,12,0,12,14.04,0.22,50.0,100.86,-41.2,41.44
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1일,종가,14,0,14,0.26,0.08,57.14,3.8,-1.62,1.35
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1일,익일시가,14,0,14,-0.06,-0.13,35.71,1.86,-1.38,0.8
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1주,종가,14,0,14,0.64,0.05,50.0,7.21,-6.43,3.37
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1주,익일시가,14,0,14,0.31,-0.2,50.0,5.22,-6.62,3.1
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1개월,종가,14,0,14,3.02,1.09,71.43,16.02,-3.88,5.93
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1개월,익일시가,14,0,14,2.67,1.08,64.29,14.68,-4.81,5.46
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,3개월,종가,14,0,14,8.85,6.77,71.43,35.61,-8.68,13.23
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,3개월,익일시가,14,0,14,8.45,6.25,71.43,34.81,-8.8,12.63
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,6개월,종가,14,0,14,19.98,13.68,64.29,87.84,-11.19,31.47
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,6개월,익일시가,14,0,14,19.47,14.29,64.29,84.34,-11.02,30.62
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1년,종가,14,2,12,15.07,5.63,58.33,134.88,-16.1,39.71
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 상승,전체,14,1년,익일시가,14,2,12,14.98,6.49,58.33,135.51,-16.76,39.92
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1일,종가,7,0,7,0.66,0.72,85.71,2.29,-1.21,1.02
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1일,익일시가,7,0,7,0.47,0.67,85.71,1.03,-0.6,0.57
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1주,종가,7,0,7,1.26,0.56,85.71,3.83,-3.03,2.44
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1주,익일시가,7,0,7,1.07,0.6,85.71,3.83,-2.43,2.2
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1개월,종가,7,0,7,0.87,0.4,57.14,3.97,-2.27,2.49
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1개월,익일시가,7,0,7,0.68,0.36,57.14,3.92,-2.22,2.21
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,3개월,종가,7,0,7,0.08,-2.32,28.57,10.72,-5.14,5.63
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,3개월,익일시가,7,0,7,-0.1,-2.13,28.57,10.67,-5.17,5.76
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,6개월,종가,7,0,7,5.69,6.55,71.43,27.9,-10.69,12.1
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,6개월,익일시가,7,0,7,5.5,5.13,71.43,27.9,-10.72,12.14
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1년,종가,7,0,7,18.46,8.11,57.14,74.7,-21.28,32.42
KODEX 200,테스트 B(연속 등락),N=8,2003,연속 하락,전체,7,1년,익일시가,7,0,7,18.19,7.53,57.14,74.62,-21.31,32.16
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1일,종가,8,0,8,0.08,-0.13,50.0,1.8,-1.11,1.09
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1일,익일시가,8,0,8,0.11,-0.12,37.5,2.11,-1.09,1.07
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1주,종가,8,0,8,0.86,1.82,62.5,3.95,-4.65,2.98
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1주,익일시가,8,0,8,0.89,1.55,62.5,4.26,-4.31,2.96
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1개월,종가,8,0,8,5.81,2.83,62.5,20.37,-2.65,8.26
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,1개월,익일시가,8,0,8,5.83,2.8,75.0,20.73,-2.3,8.1
KODEX 200,테스트 B(연속 등락),N=9,2003,연속 상승,전체,8,3개월,종가,8,0,8,15.0,9.22,87.5,36.84,-7.34,15.77
