종목,월,방향,손절선(%),구간,신호,제외,합계(%),평균(%),승률(%),최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능
229200,8,위,8.0,최근 10년,10,0,21.47,2.15,70.0,8.43,-8.0,5.02,0,1,7.5,예
229200,8,위,8.0,최근 5년,5,0,-4.57,-0.91,40.0,5.12,-8.0,4.81,0,1,7.0,아니오
229200,8,위,9.0,전체,11,0,23.24,2.11,63.64,8.43,-4.55,4.28,0,0,7.91,예
229200,8,위,9.0,앞 절반,5,0,14.17,2.83,80.0,8.43,-4.55,5.08,0,0,8.2,아니오
229200,8,위,9.0,뒤 절반,6,0,9.07,1.51,50.0,7.31,-1.9,3.88,0,0,7.67,아니오
229200,8,위,9.0,최근 10년,10,0,27.79,2.78,70.0,8.43,-1.9,3.86,0,0,7.9,예
229200,8,위,9.0,최근 5년,5,0,1.76,0.35,40.0,5.12,-1.9,2.95,0,0,7.8,아니오
229200,8,위,10.0,전체,11,0,23.24,2.11,63.64,8.43,-4.55,4.28,0,0,7.91,예
229200,8,위,10.0,앞 절반,5,0,14.17,2.83,80.0,8.43,-4.55,5.08,0,0,8.2,아니오
229200,8,위,10.0,뒤 절반,6,0,9.07,1.51,50.0,7.31,-1.9,3.88,0,0,7.67,아니오
229200,8,위,10.0,최근 10년,10,0,27.79,2.78,70.0,8.43,-1.9,3.86,0,0,7.9,예
229200,8,위,10.0,최근 5년,5,0,1.76,0.35,40.0,5.12,-1.9,2.95,0,0,7.8,아니오
229200,8,위,무손절,전체,11,0,23.24,2.11,63.64,8.43,-4.55,4.28,0,0,7.91,예
229200,8,위,무손절,앞 절반,5,0,14.17,2.83,80.0,8.43,-4.55,5.08,0,0,8.2,아니오
229200,8,위,무손절,뒤 절반,6,0,9.07,1.51,50.0,7.31,-1.9,3.88,0,0,7.67,아니오
229200,8,위,무손절,최근 10년,10,0,27.79,2.78,70.0,8.43,-1.9,3.86,0,0,7.9,예
229200,8,위,무손절,최근 5년,5,0,1.76,0.35,40.0,5.12,-1.9,2.95,0,0,7.8,아니오
229200,9,아래,3.0,전체,10,0,28.83,2.88,80.0,10.05,-3.0,3.67,0,1,5.9,예
229200,9,아래,3.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,3.0,뒤 절반,5,0,17.69,3.54,80.0,10.05,-3.0,4.67,0,1,5.6,아니오
229200,9,아래,3.0,최근 10년,10,0,28.83,2.88,80.0,10.05,-3.0,3.67,0,1,5.9,예
229200,9,아래,3.0,최근 5년,5,0,17.69,3.54,80.0,10.05,-3.0,4.67,0,1,5.6,아니오
229200,9,아래,4.0,전체,10,0,27.78,2.78,80.0,10.05,-4.05,3.87,1,0,6.0,예
229200,9,아래,4.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,4.0,뒤 절반,5,0,16.65,3.33,80.0,10.05,-4.05,5.05,1,0,5.8,아니오
229200,9,아래,4.0,최근 10년,10,0,27.78,2.78,80.0,10.05,-4.05,3.87,1,0,6.0,예
229200,9,아래,4.0,최근 5년,5,0,16.65,3.33,80.0,10.05,-4.05,5.05,1,0,5.8,아니오
229200,9,아래,5.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,5.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,5.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,5.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,5.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,6.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,6.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,6.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,6.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,6.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,7.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,7.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,7.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,7.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,7.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,8.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,8.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,8.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,8.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,8.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,9.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,9.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,9.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,9.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,9.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,10.0,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,10.0,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,10.0,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,10.0,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,10.0,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,무손절,전체,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,무손절,앞 절반,5,0,11.14,2.23,80.0,5.26,-0.04,2.73,0,0,6.2,아니오
229200,9,아래,무손절,뒤 절반,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,아래,무손절,최근 10년,10,0,29.73,2.97,80.0,10.05,-2.1,3.52,0,0,6.3,예
229200,9,아래,무손절,최근 5년,5,0,18.59,3.72,80.0,10.05,-2.1,4.37,0,0,6.4,아니오
229200,9,위,3.0,전체,10,0,-16.9,-1.69,20.0,2.1,-3.25,1.89,1,5,4.0,예
229200,9,위,3.0,앞 절반,5,0,-6.75,-1.35,20.0,0.04,-3.0,1.54,0,2,4.2,아니오
229200,9,위,3.0,뒤 절반,5,0,-10.15,-2.03,20.0,2.1,-3.25,2.31,1,3,3.8,아니오
229200,9,위,3.0,최근 10년,10,0,-16.9,-1.69,20.0,2.1,-3.25,1.89,1,5,4.0,예
229200,9,위,3.0,최근 5년,5,0,-10.15,-2.03,20.0,2.1,-3.25,2.31,1,3,3.8,아니오
229200,9,위,4.0,전체,10,0,-23.48,-2.35,20.0,2.1,-4.83,2.43,1,5,4.3,예
229200,9,위,4.0,앞 절반,5,0,-8.75,-1.75,20.0,0.04,-4.0,2.08,0,2,4.4,아니오
229200,9,위,4.0,뒤 절반,5,0,-14.73,-2.95,20.0,2.1,-4.83,2.84,1,3,4.2,아니오
229200,9,위,4.0,최근 10년,10,0,-23.48,-2.35,20.0,2.1,-4.83,2.43,1,5,4.3,예
229200,9,위,4.0,최근 5년,5,0,-14.73,-2.95,20.0,2.1,-4.83,2.84,1,3,4.2,아니오
229200,9,위,5.0,전체,10,0,-26.71,-2.67,20.0,2.1,-5.61,2.81,1,4,4.9,예
229200,9,위,5.0,앞 절반,5,0,-10.75,-2.15,20.0,0.04,-5.0,2.62,0,2,4.6,아니오
229200,9,위,5.0,뒤 절반,5,0,-15.96,-3.19,20.0,2.1,-5.61,3.2,1,2,5.2,아니오
229200,9,위,5.0,최근 10년,10,0,-26.71,-2.67,20.0,2.1,-5.61,2.81,1,4,4.9,예
229200,9,위,5.0,최근 5년,5,0,-15.96,-3.19,20.0,2.1,-5.61,3.2,1,2,5.2,아니오
229200,9,위,6.0,전체,10,0,-28.74,-2.87,20.0,2.1,-6.0,3.09,0,4,5.0,예
229200,9,위,6.0,앞 절반,5,0,-12.75,-2.55,20.0,0.04,-6.0,3.16,0,2,4.6,아니오
229200,9,위,6.0,뒤 절반,5,0,-15.99,-3.2,20.0,2.1,-6.0,3.34,0,2,5.4,아니오
229200,9,위,6.0,최근 10년,10,0,-28.74,-2.87,20.0,2.1,-6.0,3.09,0,4,5.0,예
229200,9,위,6.0,최근 5년,5,0,-15.99,-3.2,20.0,2.1,-6.0,3.34,0,2,5.4,아니오
229200,9,위,7.0,전체,10,0,-28.55,-2.85,20.0,2.1,-7.0,3.15,0,2,5.5,예
229200,9,위,7.0,앞 절반,5,0,-13.01,-2.6,20.0,0.04,-7.0,3.29,0,1,5.4,아니오
229200,9,위,7.0,뒤 절반,5,0,-15.54,-3.11,20.0,2.1,-7.0,3.36,0,1,5.6,아니오
229200,9,위,7.0,최근 10년,10,0,-28.55,-2.85,20.0,2.1,-7.0,3.15,0,2,5.5,예
229200,9,위,7.0,최근 5년,5,0,-15.54,-3.11,20.0,2.1,-7.0,3.36,0,1,5.6,아니오
229200,9,위,8.0,전체,10,0,-30.55,-3.05,20.0,2.1,-8.0,3.45,0,2,5.6,예
229200,9,위,8.0,앞 절반,5,0,-14.01,-2.8,20.0,0.04,-8.0,3.64,0,1,5.6,아니오
229200,9,위,8.0,뒤 절반,5,0,-16.54,-3.31,20.0,2.1,-8.0,3.66,0,1,5.6,아니오
229200,9,위,8.0,최근 10년,10,0,-30.55,-3.05,20.0,2.1,-8.0,3.45,0,2,5.6,예
229200,9,위,8.0,최근 5년,5,0,-16.54,-3.31,20.0,2.1,-8.0,3.66,0,1,5.6,아니오
229200,9,위,9.0,전체,10,0,-32.55,-3.25,20.0,2.1,-9.0,3.78,0,2,5.7,예
229200,9,위,9.0,앞 절반,5,0,-15.01,-3.0,20.0,0.04,-9.0,4.0,0,1,5.6,아니오
229200,9,위,9.0,뒤 절반,5,0,-17.54,-3.51,20.0,2.1,-9.0,4.0,0,1,5.8,아니오
229200,9,위,9.0,최근 10년,10,0,-32.55,-3.25,20.0,2.1,-9.0,3.78,0,2,5.7,예
229200,9,위,9.0,최근 5년,5,0,-17.54,-3.51,20.0,2.1,-9.0,4.0,0,1,5.8,아니오
229200,9,위,10.0,전체,10,0,-34.55,-3.45,20.0,2.1,-10.0,4.13,0,2,5.8,예
229200,9,위,10.0,앞 절반,5,0,-16.01,-3.2,20.0,0.04,-10.0,4.39,0,1,5.6,아니오
229200,9,위,10.0,뒤 절반,5,0,-18.54,-3.71,20.0,2.1,-10.0,4.35,0,1,6.0,아니오
229200,9,위,10.0,최근 10년,10,0,-34.55,-3.45,20.0,2.1,-10.0,4.13,0,2,5.8,예
229200,9,위,10.0,최근 5년,5,0,-18.54,-3.71,20.0,2.1,-10.0,4.35,0,1,6.0,아니오
229200,9,위,무손절,전체,10,0,-29.73,-2.97,20.0,2.1,-10.05,3.52,0,0,6.3,예
229200,9,위,무손절,앞 절반,5,0,-11.14,-2.23,20.0,0.04,-5.26,2.73,0,0,6.2,아니오
229200,9,위,무손절,뒤 절반,5,0,-18.59,-3.72,20.0,2.1,-10.05,4.37,0,0,6.4,아니오
229200,9,위,무손절,최근 10년,10,0,-29.73,-2.97,20.0,2.1,-10.05,3.52,0,0,6.3,예
229200,9,위,무손절,최근 5년,5,0,-18.59,-3.72,20.0,2.1,-10.05,4.37,0,0,6.4,아니오
229200,10,아래,3.0,전체,11,0,6.15,0.56,45.45,12.04,-3.2,4.68,2,3,5.91,예
229200,10,아래,3.0,앞 절반,5,0,9.96,1.99,60.0,12.04,-3.2,6.23,1,1,6.2,아니오
229200,10,아래,3.0,뒤 절반,6,0,-3.82,-0.64,33.33,4.35,-3.01,3.01,1,2,5.67,아니오
229200,10,아래,3.0,최근 10년,10,0,5.17,0.52,40.0,12.04,-3.2,4.93,2,3,5.7,예
229200,10,아래,3.0,최근 5년,5,0,-8.16,-1.63,20.0,1.24,-3.01,1.96,1,2,5.2,아니오
229200,10,아래,4.0,전체,11,0,11.62,1.06,54.55,12.04,-4.0,5.05,0,3,6.45,예
229200,10,아래,4.0,앞 절반,5,0,8.82,1.76,60.0,12.04,-4.0,6.47,0,1,6.4,아니오
229200,10,아래,4.0,뒤 절반,6,0,2.8,0.47,50.0,5.61,-4.0,4.07,0,2,6.5,아니오
229200,10,아래,4.0,최근 10년,10,0,10.64,1.06,50.0,12.04,-4.0,5.32,0,3,6.3,예
229200,10,아래,4.0,최근 5년,5,0,-1.55,-0.31,40.0,5.61,-4.0,4.02,0,2,6.2,아니오
229200,10,아래,5.0,전체,11,0,8.62,0.78,54.55,12.04,-5.0,5.36,0,3,6.82,예
229200,10,아래,5.0,앞 절반,5,0,7.82,1.56,60.0,12.04,-5.0,6.71,0,1,6.4,아니오
229200,10,아래,5.0,뒤 절반,6,0,0.8,0.13,50.0,5.61,-5.0,4.52,0,2,7.17,아니오
229200,10,아래,5.0,최근 10년,10,0,7.64,0.76,50.0,12.04,-5.0,5.65,0,3,6.7,예
229200,10,아래,5.0,최근 5년,5,0,-3.55,-0.71,40.0,5.61,-5.0,4.49,0,2,7.0,아니오
229200,10,아래,6.0,전체,11,0,7.93,0.72,54.55,12.04,-6.0,5.44,0,1,7.18,예
229200,10,아래,6.0,앞 절반,5,0,6.82,1.36,60.0,12.04,-6.0,6.96,0,1,6.4,아니오
229200,10,아래,6.0,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,6.0,최근 10년,10,0,6.95,0.7,50.0,12.04,-6.0,5.74,0,1,7.1,예
229200,10,아래,6.0,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,아래,7.0,전체,11,0,6.93,0.63,54.55,12.04,-7.0,5.57,0,1,7.27,예
229200,10,아래,7.0,앞 절반,5,0,5.82,1.16,60.0,12.04,-7.0,7.23,0,1,6.6,아니오
229200,10,아래,7.0,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,7.0,최근 10년,10,0,5.95,0.6,50.0,12.04,-7.0,5.87,0,1,7.2,예
229200,10,아래,7.0,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,아래,8.0,전체,11,0,5.93,0.54,54.55,12.04,-8.0,5.72,0,1,7.27,예
229200,10,아래,8.0,앞 절반,5,0,4.82,0.96,60.0,12.04,-8.0,7.52,0,1,6.6,아니오
229200,10,아래,8.0,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,8.0,최근 10년,10,0,4.95,0.5,50.0,12.04,-8.0,6.02,0,1,7.2,예
229200,10,아래,8.0,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,아래,9.0,전체,11,0,8.61,0.78,54.55,12.04,-5.32,5.36,0,0,7.82,예
229200,10,아래,9.0,앞 절반,5,0,7.5,1.5,60.0,12.04,-5.32,6.78,0,0,7.8,아니오
229200,10,아래,9.0,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,9.0,최근 10년,10,0,7.64,0.76,50.0,12.04,-5.32,5.65,0,0,7.8,예
229200,10,아래,9.0,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,아래,10.0,전체,11,0,8.61,0.78,54.55,12.04,-5.32,5.36,0,0,7.82,예
229200,10,아래,10.0,앞 절반,5,0,7.5,1.5,60.0,12.04,-5.32,6.78,0,0,7.8,아니오
229200,10,아래,10.0,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,10.0,최근 10년,10,0,7.64,0.76,50.0,12.04,-5.32,5.65,0,0,7.8,예
229200,10,아래,10.0,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,아래,무손절,전체,11,0,8.61,0.78,54.55,12.04,-5.32,5.36,0,0,7.82,예
229200,10,아래,무손절,앞 절반,5,0,7.5,1.5,60.0,12.04,-5.32,6.78,0,0,7.8,아니오
229200,10,아래,무손절,뒤 절반,6,0,1.12,0.19,50.0,5.61,-4.88,4.44,0,0,7.83,아니오
229200,10,아래,무손절,최근 10년,10,0,7.64,0.76,50.0,12.04,-5.32,5.65,0,0,7.8,예
229200,10,아래,무손절,최근 5년,5,0,-3.23,-0.65,40.0,5.61,-4.88,4.41,0,0,7.8,아니오
229200,10,위,3.0,전체,11,0,0.71,0.06,36.36,5.32,-3.42,3.7,1,4,5.64,예
229200,10,위,3.0,앞 절반,5,0,1.69,0.34,40.0,5.32,-3.0,3.8,0,2,5.8,아니오
229200,10,위,3.0,뒤 절반,6,0,-0.98,-0.16,33.33,4.88,-3.42,3.95,1,2,5.5,아니오
229200,10,위,3.0,최근 10년,10,0,1.69,0.17,40.0,5.32,-3.42,3.88,1,4,5.4,예
229200,10,위,3.0,최근 5년,5,0,2.02,0.4,40.0,4.88,-3.42,4.13,1,1,6.0,아니오
229200,10,위,4.0,전체,11,0,1.38,0.13,45.45,5.32,-4.0,3.83,0,3,6.73,예
229200,10,위,4.0,앞 절반,5,0,0.54,0.11,40.0,5.32,-4.0,4.07,0,1,6.8,아니오
229200,10,위,4.0,뒤 절반,6,0,0.84,0.14,50.0,4.88,-4.0,4.01,0,2,6.67,아니오
229200,10,위,4.0,최근 10년,10,0,2.36,0.24,50.0,5.32,-4.0,4.02,0,3,6.6,예
229200,10,위,4.0,최근 5년,5,0,4.84,0.97,60.0,4.88,-4.0,3.87,0,1,7.2,아니오
229200,10,위,5.0,전체,11,0,-1.62,-0.15,45.45,5.32,-5.0,4.17,0,3,7.0,예
229200,10,위,5.0,앞 절반,5,0,-0.46,-0.09,40.0,5.32,-5.0,4.34,0,1,6.8,아니오
229200,10,위,5.0,뒤 절반,6,0,-1.16,-0.19,50.0,4.88,-5.0,4.44,0,2,7.17,아니오
229200,10,위,5.0,최근 10년,10,0,-0.64,-0.06,50.0,5.32,-5.0,4.38,0,3,6.9,예
229200,10,위,5.0,최근 5년,5,0,3.84,0.77,60.0,4.88,-5.0,4.2,0,1,7.8,아니오
229200,10,위,6.0,전체,11,0,-6.02,-0.55,45.45,5.32,-7.79,4.73,1,1,7.09,예
229200,10,위,6.0,앞 절반,5,0,-3.25,-0.65,40.0,5.32,-7.79,5.22,1,0,7.0,아니오
229200,10,위,6.0,뒤 절반,6,0,-2.77,-0.46,50.0,4.88,-6.0,4.79,0,1,7.17,아니오
229200,10,위,6.0,최근 10년,10,0,-5.04,-0.5,50.0,5.32,-7.79,4.98,1,1,7.0,예
229200,10,위,6.0,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,10,위,7.0,전체,11,0,-7.02,-0.64,45.45,5.32,-7.79,4.85,1,1,7.18,예
229200,10,위,7.0,앞 절반,5,0,-3.25,-0.65,40.0,5.32,-7.79,5.22,1,0,7.0,아니오
229200,10,위,7.0,뒤 절반,6,0,-3.77,-0.63,50.0,4.88,-7.0,5.03,0,1,7.33,아니오
229200,10,위,7.0,최근 10년,10,0,-6.04,-0.6,50.0,5.32,-7.79,5.12,1,1,7.1,예
229200,10,위,7.0,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,10,위,8.0,전체,11,0,-4.57,-0.42,45.45,5.32,-8.0,4.6,0,1,7.45,예
229200,10,위,8.0,앞 절반,5,0,-3.46,-0.69,40.0,5.32,-8.0,5.29,0,1,7.0,아니오
229200,10,위,8.0,뒤 절반,6,0,-1.12,-0.19,50.0,4.88,-5.61,4.44,0,0,7.83,아니오
229200,10,위,8.0,최근 10년,10,0,-3.59,-0.36,50.0,5.32,-8.0,4.84,0,1,7.4,예
229200,10,위,8.0,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,10,위,9.0,전체,11,0,-5.57,-0.51,45.45,5.32,-9.0,4.77,0,1,7.55,예
229200,10,위,9.0,앞 절반,5,0,-4.46,-0.89,40.0,5.32,-9.0,5.64,0,1,7.2,아니오
229200,10,위,9.0,뒤 절반,6,0,-1.12,-0.19,50.0,4.88,-5.61,4.44,0,0,7.83,아니오
229200,10,위,9.0,최근 10년,10,0,-4.59,-0.46,50.0,5.32,-9.0,5.02,0,1,7.5,예
229200,10,위,9.0,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,10,위,10.0,전체,11,0,-6.57,-0.6,45.45,5.32,-10.0,4.95,0,1,7.55,예
229200,10,위,10.0,앞 절반,5,0,-5.46,-1.09,40.0,5.32,-10.0,6.01,0,1,7.2,아니오
229200,10,위,10.0,뒤 절반,6,0,-1.12,-0.19,50.0,4.88,-5.61,4.44,0,0,7.83,아니오
229200,10,위,10.0,최근 10년,10,0,-5.59,-0.56,50.0,5.32,-10.0,5.22,0,1,7.5,예
229200,10,위,10.0,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,10,위,무손절,전체,11,0,-8.61,-0.78,45.45,5.32,-12.04,5.36,0,0,7.82,예
229200,10,위,무손절,앞 절반,5,0,-7.5,-1.5,40.0,5.32,-12.04,6.78,0,0,7.8,아니오
229200,10,위,무손절,뒤 절반,6,0,-1.12,-0.19,50.0,4.88,-5.61,4.44,0,0,7.83,아니오
229200,10,위,무손절,최근 10년,10,0,-7.64,-0.76,50.0,5.32,-12.04,5.65,0,0,7.8,예
229200,10,위,무손절,최근 5년,5,0,3.23,0.65,60.0,4.88,-5.61,4.41,0,0,7.8,아니오
229200,11,아래,3.0,전체,11,0,11.11,1.01,54.55,5.87,-3.01,3.28,1,1,6.91,예
229200,11,아래,3.0,앞 절반,5,0,8.42,1.68,60.0,5.37,-3.0,3.34,0,1,6.8,아니오
229200,11,아래,3.0,뒤 절반,6,0,2.69,0.45,50.0,5.87,-3.01,3.42,1,0,7.0,아니오
229200,11,아래,3.0,최근 10년,10,0,11.52,1.15,60.0,5.87,-3.01,3.42,1,1,7.0,예
229200,11,아래,3.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,4.0,전체,11,0,11.01,1.0,54.55,5.87,-4.0,3.32,0,1,7.09,예
229200,11,아래,4.0,앞 절반,5,0,7.42,1.48,60.0,5.37,-4.0,3.7,0,1,7.2,아니오
229200,11,아래,4.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,4.0,최근 10년,10,0,11.42,1.14,60.0,5.87,-4.0,3.46,0,1,7.2,예
229200,11,아래,4.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,5.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,5.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,5.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,5.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,5.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,6.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,6.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,6.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,6.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,6.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,7.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,7.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,7.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,7.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,7.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,8.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,8.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,8.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,8.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,8.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,9.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,9.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,9.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,9.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,9.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,10.0,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,10.0,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
229200,11,아래,10.0,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,10.0,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,10.0,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,아래,무손절,전체,11,0,13.95,1.27,54.55,5.87,-2.26,2.97,0,0,7.18,예
229200,11,아래,무손절,앞 절반,5,0,10.36,2.07,60.0,5.37,-1.06,2.72,0,0,7.4,아니오
