대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
코스피 종합지수,21일 → 말일-1,21,-1,최근 10년,120,0,120,-0.04,0.28,55.83,44.17,9.64,-17.11,3.29,2204,0,2204,0.31,0.29,54.58,45.42,27.83,-32.64,4.66,-0.35,-0.01,1.25,-1.25,0.3876,0.965,0.8442,0.8442,,True,예
코스피 종합지수,21일 → 말일-1,21,-1,최근 5년,60,0,60,-0.16,0.05,51.67,48.33,8.59,-17.11,4.01,1095,0,1095,0.47,0.37,53.61,46.39,27.83,-32.64,5.74,-0.63,-0.32,-1.94,1.94,0.3786,0.6294,0.7842,0.7842,,True,예
코스피 종합지수,21일 → 말일,21,0,앞 절반,280,0,280,0.07,0.07,51.79,47.86,22.6,-19.41,4.51,6329,0,6329,0.32,0.1,51.27,48.65,47.18,-27.14,5.78,-0.25,-0.02,0.51,-0.79,0.4286,0.8482,0.9061,0.8482,,False,예
코스피 종합지수,21일 → 말일,21,0,뒤 절반,280,0,280,0.26,0.3,55.36,44.64,12.04,-12.61,2.99,5460,0,5460,0.5,0.46,57.11,42.89,26.15,-22.69,3.92,-0.24,-0.15,-1.75,1.75,0.2917,0.4286,0.5654,0.5654,,False,예
코스피 종합지수,21일 → 말일,21,0,최근 10년,120,0,120,-0.11,-0.06,48.33,51.67,12.04,-12.61,3.32,2324,0,2324,0.24,0.11,51.46,48.54,26.15,-20.57,4.41,-0.35,-0.17,-3.13,3.13,0.4156,0.5924,0.5754,0.5754,,False,예
코스피 종합지수,21일 → 말일,21,0,최근 5년,60,0,60,-0.11,-0.11,46.67,53.33,8.45,-12.61,3.74,1155,0,1155,0.51,0.17,51.6,48.4,26.15,-20.57,5.27,-0.62,-0.28,-4.94,4.94,0.3596,0.5944,0.4436,0.4436,,False,예
코스피 종합지수,21일 → 말일+1,21,1,앞 절반,280,0,280,0.38,0.22,51.07,48.93,21.68,-22.31,4.72,6608,0,6608,0.6,0.21,52.04,47.81,41.04,-29.25,5.81,-0.22,0.01,-0.97,1.12,0.5205,0.99,0.7692,0.7233,,False,예
코스피 종합지수,21일 → 말일+1,21,1,뒤 절반,280,0,280,0.44,0.71,57.86,42.14,12.45,-8.27,3.15,5739,0,5739,0.66,0.64,59.56,40.43,32.54,-24.64,4.09,-0.23,0.07,-1.7,1.72,0.3796,0.7193,0.6224,0.5834,,False,예
코스피 종합지수,21일 → 말일+1,21,1,최근 10년,120,0,120,0.05,0.01,50.0,50.0,12.45,-8.27,3.31,2444,0,2444,0.4,0.22,53.23,46.77,32.54,-24.64,4.46,-0.34,-0.21,-3.23,3.23,0.3846,0.4655,0.5225,0.5225,,False,예
코스피 종합지수,21일 → 말일+1,21,1,최근 5년,60,0,60,-0.03,-0.24,46.67,53.33,12.45,-8.27,3.89,1215,0,1215,0.59,0.05,50.7,49.3,32.54,-24.64,5.32,-0.62,-0.28,-4.03,4.03,0.3407,0.5435,0.6154,0.6154,,False,예
코스피 종합지수,21일 → 말일+2,21,2,앞 절반,280,0,280,0.46,0.33,51.79,48.21,22.58,-25.53,5.0,6608,0,6608,0.68,0.28,52.65,47.29,42.73,-32.19,6.04,-0.21,0.05,-0.86,0.92,0.5564,0.9111,0.8142,0.7672,,False,예
코스피 종합지수,21일 → 말일+2,21,2,뒤 절반,280,0,280,0.49,0.4,58.93,41.07,15.59,-15.51,3.63,5739,0,5739,0.73,0.61,58.77,41.23,41.09,-23.42,4.47,-0.24,-0.21,0.16,-0.16,0.4066,0.3706,0.9471,0.9471,,False,예
코스피 종합지수,21일 → 말일+2,21,2,최근 10년,120,0,120,0.18,0.09,50.83,49.17,15.59,-15.51,4.18,2444,0,2444,0.55,0.21,53.52,46.48,41.09,-23.42,5.01,-0.36,-0.12,-2.69,2.69,0.4256,0.6224,0.5644,0.5644,,False,예
코스피 종합지수,21일 → 말일+2,21,2,최근 5년,60,0,60,0.03,0.15,51.67,48.33,15.59,-15.51,5.22,1215,0,1215,0.69,0.18,52.26,47.74,41.09,-23.42,6.15,-0.66,-0.03,-0.6,0.6,0.3636,0.9081,1.0,1.0,,False,예
코스피 종합지수,21일 → 말일+3,21,3,앞 절반,280,0,280,0.59,0.48,54.29,45.71,22.84,-25.05,5.4,6608,0,6608,0.79,0.25,52.06,47.88,41.97,-31.75,6.41,-0.2,0.23,2.23,-2.17,0.5834,0.5514,0.4505,0.4515,,False,예
코스피 종합지수,21일 → 말일+3,21,3,뒤 절반,280,0,280,0.58,0.37,55.71,44.29,17.24,-12.66,3.68,5739,0,5739,0.81,0.62,57.97,42.03,43.1,-20.54,4.61,-0.24,-0.24,-2.26,2.26,0.4296,0.2997,0.4555,0.4555,,False,예
코스피 종합지수,21일 → 말일+3,21,3,최근 10년,120,0,120,0.39,-0.15,45.0,55.0,17.24,-12.66,4.21,2444,0,2444,0.75,0.25,53.6,46.4,43.1,-20.54,5.17,-0.35,-0.41,-8.6,8.6,0.4266,0.1758,0.0579,0.0579,,True,예
코스피 종합지수,21일 → 말일+3,21,3,최근 5년,60,0,60,0.34,-0.37,40.0,60.0,17.24,-12.66,5.09,1215,0,1215,0.99,0.35,53.91,46.09,43.1,-20.54,6.25,-0.65,-0.72,-13.91,13.91,0.4106,0.1788,0.042,0.042,,True,예
코스피 종합지수,22일 → 말일-3,22,-3,앞 절반,268,0,268,-0.38,-0.33,45.15,54.85,10.39,-17.63,3.2,5540,0,5540,-0.22,-0.36,45.29,54.6,32.18,-23.35,5.11,-0.17,0.03,-0.14,0.25,0.5984,0.9131,1.0,1.0,,False,예
코스피 종합지수,22일 → 말일-3,22,-3,뒤 절반,269,0,269,0.09,0.07,51.67,48.33,7.67,-11.94,2.06,4571,0,4571,0.3,0.42,56.88,43.1,26.38,-30.6,4.04,-0.21,-0.36,-5.21,5.23,0.3846,0.03,0.0779,0.0779,,False,예
코스피 종합지수,22일 → 말일-3,22,-3,최근 10년,115,0,115,0.05,0.07,53.04,46.96,7.67,-11.39,2.18,1964,0,1964,0.47,0.36,56.36,43.64,26.38,-27.46,4.18,-0.42,-0.29,-3.32,3.32,0.2997,0.2448,0.5025,0.5025,,False,예
코스피 종합지수,22일 → 말일-3,22,-3,최근 5년,57,0,57,-0.03,0.12,57.89,42.11,3.26,-11.39,2.4,975,0,975,0.75,0.49,57.95,42.05,26.38,-27.46,5.0,-0.78,-0.37,-0.05,0.05,0.2028,0.2907,1.0,1.0,,True,예
코스피 종합지수,22일 → 말일-2,22,-2,앞 절반,275,0,275,-0.33,-0.28,45.82,54.18,9.96,-15.75,3.45,5822,0,5822,-0.15,-0.34,46.03,53.88,34.54,-22.07,5.16,-0.17,0.05,-0.21,0.3,0.5495,0.8412,0.955,0.951,,False,예
코스피 종합지수,22일 → 말일-2,22,-2,뒤 절반,275,0,275,0.08,0.12,55.27,44.73,9.68,-16.69,2.6,4847,0,4847,0.27,0.35,56.94,43.06,26.88,-32.69,4.15,-0.19,-0.22,-1.67,1.67,0.4456,0.1459,0.5425,0.5425,,False,예
코스피 종합지수,22일 → 말일-2,22,-2,최근 10년,119,0,119,-0.01,0.07,52.94,47.06,9.68,-16.69,2.92,2084,0,2084,0.38,0.28,55.81,44.19,26.88,-31.8,4.5,-0.4,-0.21,-2.86,2.86,0.3127,0.3097,0.5205,0.5205,,True,예
코스피 종합지수,22일 → 말일-2,22,-2,최근 5년,60,0,60,-0.11,0.18,58.33,41.67,5.08,-16.69,3.42,1035,0,1035,0.61,0.42,55.56,44.44,26.88,-31.8,5.45,-0.71,-0.24,2.78,-2.78,0.3037,0.5674,0.6843,0.6843,,True,예
코스피 종합지수,22일 → 말일-1,22,-1,앞 절반,279,0,279,-0.11,-0.06,49.1,50.9,15.36,-19.33,4.02,6067,0,6067,0.07,-0.1,48.71,51.24,44.84,-25.88,5.58,-0.18,0.04,0.4,-0.35,0.5734,0.8991,0.953,0.953,,False,예
코스피 종합지수,22일 → 말일-1,22,-1,뒤 절반,279,0,279,0.18,0.26,55.56,44.44,9.64,-17.71,2.72,5162,0,5162,0.37,0.41,56.86,43.14,27.83,-32.64,4.06,-0.19,-0.14,-1.3,1.3,0.4146,0.3546,0.6334,0.6334,,False,예
코스피 종합지수,22일 → 말일-1,22,-1,최근 10년,120,0,120,-0.06,0.12,52.5,47.5,9.64,-17.71,3.25,2204,0,2204,0.31,0.29,54.58,45.42,27.83,-32.64,4.66,-0.37,-0.17,-2.08,2.08,0.3656,0.5524,0.6414,0.6414,,True,예
코스피 종합지수,22일 → 말일-1,22,-1,최근 5년,60,0,60,-0.22,0.12,53.33,46.67,8.59,-17.71,3.93,1095,0,1095,0.47,0.37,53.61,46.39,27.83,-32.64,5.74,-0.69,-0.25,-0.27,0.27,0.3387,0.7443,1.0,1.0,,True,예
코스피 종합지수,22일 → 말일,22,0,앞 절반,280,0,280,0.16,0.13,50.71,49.29,19.34,-21.71,4.44,6329,0,6329,0.32,0.1,51.26,48.66,47.18,-27.14,5.78,-0.16,0.03,-0.54,0.62,0.6194,0.986,0.8402,0.8392,,False,예
코스피 종합지수,22일 → 말일,22,0,뒤 절반,280,0,280,0.34,0.34,56.07,43.93,12.04,-12.61,2.87,5459,0,5459,0.5,0.45,57.1,42.9,26.15,-22.69,3.92,-0.17,-0.12,-1.03,1.03,0.4865,0.5824,0.7702,0.7702,,False,예
코스피 종합지수,22일 → 말일,22,0,최근 10년,120,0,120,-0.13,-0.08,48.33,51.67,12.04,-12.61,3.27,2324,0,2324,0.24,0.11,51.46,48.54,26.15,-20.57,4.41,-0.37,-0.19,-3.13,3.13,0.3856,0.5534,0.5754,0.5754,,False,예
코스피 종합지수,22일 → 말일,22,0,최근 5년,60,0,60,-0.17,-0.04,48.33,51.67,8.01,-12.61,3.62,1155,0,1155,0.51,0.17,51.6,48.4,26.15,-20.57,5.27,-0.68,-0.21,-3.27,3.27,0.3107,0.6943,0.6154,0.6154,,False,예
코스피 종합지수,22일 → 말일+1,22,1,앞 절반,280,0,280,0.46,0.24,50.71,49.29,18.45,-19.01,4.6,6608,0,6608,0.6,0.21,52.03,47.82,41.04,-29.25,5.81,-0.14,0.03,-1.31,1.46,0.7093,0.9461,0.6723,0.6284,,False,예
코스피 종합지수,22일 → 말일+1,22,1,뒤 절반,280,0,280,0.51,0.48,57.5,42.5,11.99,-8.9,3.03,5738,0,5738,0.66,0.63,59.55,40.43,32.54,-24.64,4.09,-0.15,-0.16,-2.05,2.07,0.4735,0.4036,0.4555,0.4575,,False,예
코스피 종합지수,22일 → 말일+1,22,1,최근 10년,120,0,120,0.03,-0.04,47.5,52.5,11.99,-8.9,3.27,2444,0,2444,0.4,0.22,53.23,46.77,32.54,-24.64,4.46,-0.36,-0.26,-5.73,5.73,0.3596,0.3636,0.2238,0.2238,,True,예
코스피 종합지수,22일 → 말일+1,22,1,최근 5년,60,0,60,-0.09,-0.17,45.0,55.0,11.99,-8.9,3.72,1215,0,1215,0.59,0.05,50.7,49.3,32.54,-24.64,5.32,-0.68,-0.22,-5.7,5.7,0.2997,0.6414,0.4515,0.4515,,False,예
코스피 종합지수,22일 → 말일+2,22,2,앞 절반,280,0,280,0.55,0.16,51.79,48.21,19.32,-22.36,4.91,6608,0,6608,0.68,0.28,52.65,47.29,42.73,-32.19,6.04,-0.13,-0.12,-0.86,0.92,0.7303,0.7203,0.8072,0.7642,,False,예
코스피 종합지수,22일 → 말일+2,22,2,뒤 절반,280,0,280,0.57,0.4,58.93,41.07,15.06,-16.09,3.56,5738,0,5738,0.73,0.61,58.77,41.23,41.09,-23.42,4.47,-0.17,-0.21,0.16,-0.16,0.4535,0.3027,1.0,1.0,,False,예
코스피 종합지수,22일 → 말일+2,22,2,최근 10년,120,0,120,0.16,0.12,52.5,47.5,15.06,-16.09,4.12,2444,0,2444,0.55,0.21,53.52,46.48,41.09,-23.42,5.01,-0.38,-0.09,-1.02,1.02,0.3946,0.7113,0.8531,0.8531,,False,예
코스피 종합지수,22일 → 말일+2,22,2,최근 5년,60,0,60,-0.03,0.14,53.33,46.67,15.06,-16.09,5.04,1215,0,1215,0.69,0.18,52.26,47.74,41.09,-23.42,6.15,-0.72,-0.03,1.07,-1.07,0.3247,0.9001,0.8981,0.8981,,True,예
코스피 종합지수,22일 → 말일+3,22,3,앞 절반,280,0,280,0.68,0.36,51.79,48.21,19.58,-21.86,5.32,6608,0,6608,0.79,0.25,52.06,47.88,41.97,-31.75,6.41,-0.11,0.11,-0.27,0.33,0.7672,0.7712,0.951,0.95,,False,예
코스피 종합지수,22일 → 말일+3,22,3,뒤 절반,280,0,280,0.65,0.54,57.14,42.86,16.71,-11.65,3.63,5738,0,5738,0.81,0.62,57.96,42.04,43.1,-20.54,4.61,-0.16,-0.08,-0.82,0.82,0.5195,0.7113,0.7463,0.7463,,False,예
코스피 종합지수,22일 → 말일+3,22,3,최근 10년,120,0,120,0.37,-0.0,50.0,50.0,16.71,-11.65,4.14,2444,0,2444,0.75,0.25,53.6,46.4,43.1,-20.54,5.17,-0.37,-0.26,-3.6,3.6,0.4076,0.3806,0.4525,0.4525,,False,예
코스피 종합지수,22일 → 말일+3,22,3,최근 5년,60,0,60,0.27,-0.22,46.67,53.33,16.71,-11.65,4.86,1215,0,1215,0.99,0.35,53.91,46.09,43.1,-20.54,6.25,-0.72,-0.57,-7.24,7.24,0.3686,0.2747,0.2717,0.2717,,True,예
코스피 종합지수,23일 → 말일-3,23,-3,앞 절반,258,0,258,-0.34,-0.39,43.41,56.59,10.39,-18.01,2.87,5507,0,5507,-0.23,-0.37,45.09,54.8,32.18,-23.35,5.12,-0.1,-0.02,-1.68,1.79,0.7463,0.9111,0.6184,0.5734,,False,예
코스피 종합지수,23일 → 말일-3,23,-3,뒤 절반,259,0,259,0.21,0.19,55.98,44.02,13.75,-15.12,2.06,4605,0,4605,0.32,0.44,57.13,42.84,26.38,-30.6,4.04,-0.11,-0.26,-1.15,1.17,0.6314,0.1588,0.6943,0.6913,,False,예
코스피 종합지수,23일 → 말일-3,23,-3,최근 10년,110,0,110,0.2,0.07,52.73,47.27,13.75,-15.12,2.6,1964,0,1964,0.47,0.36,56.36,43.64,26.38,-27.46,4.18,-0.28,-0.29,-3.64,3.64,0.5145,0.2657,0.4356,0.4356,,False,예
코스피 종합지수,23일 → 말일-3,23,-3,최근 5년,55,0,55,0.17,0.15,58.18,41.82,8.86,-15.12,2.86,975,0,975,0.75,0.49,57.95,42.05,26.38,-27.46,5.0,-0.58,-0.34,0.23,-0.23,0.3237,0.3277,1.0,1.0,,False,예
코스피 종합지수,23일 → 말일-2,23,-2,앞 절반,270,0,270,-0.26,-0.24,48.15,51.85,9.96,-16.13,3.14,5856,0,5856,-0.15,-0.33,46.11,53.81,34.54,-22.07,5.16,-0.1,0.09,2.04,-1.96,0.7053,0.7612,0.5335,0.5335,,False,예
코스피 종합지수,23일 → 말일-2,23,-2,뒤 절반,271,0,271,0.2,0.18,56.46,43.54,15.87,-20.2,2.5,4813,0,4813,0.28,0.35,56.99,43.01,26.88,-32.69,4.13,-0.08,-0.17,-0.53,0.53,0.7522,0.2667,0.8831,0.8831,,False,예
코스피 종합지수,23일 → 말일-2,23,-2,최근 10년,118,0,118,0.12,0.07,51.69,48.31,15.87,-20.2,3.05,2084,0,2084,0.38,0.28,55.81,44.19,26.88,-31.8,4.5,-0.26,-0.22,-4.11,4.11,0.4935,0.2867,0.4096,0.4096,,False,예
코스피 종합지수,23일 → 말일-2,23,-2,최근 5년,59,0,59,0.09,0.24,55.93,44.07,6.13,-20.2,3.46,1035,0,1035,0.61,0.42,55.56,44.44,26.88,-31.8,5.45,-0.52,-0.18,0.38,-0.38,0.4615,0.6683,1.0,1.0,,False,예
코스피 종합지수,23일 → 말일-1,23,-1,앞 절반,276,0,276,-0.02,0.07,51.81,48.19,14.68,-19.7,3.82,6104,0,6104,0.08,-0.08,48.95,51.0,44.84,-25.88,5.57,-0.11,0.15,2.86,-2.81,0.7333,0.4935,0.3506,0.3556,,True,예
코스피 종합지수,23일 → 말일-1,23,-1,뒤 절반,277,0,277,0.29,0.29,55.96,44.04,15.83,-21.18,2.76,5123,0,5123,0.35,0.4,56.65,43.35,27.83,-32.64,4.06,-0.06,-0.1,-0.69,0.69,0.7882,0.5125,0.8561,0.8561,,False,예
코스피 종합지수,23일 → 말일-1,23,-1,최근 10년,120,0,120,0.07,0.19,53.33,46.67,15.83,-21.18,3.3,2204,0,2204,0.31,0.29,54.58,45.42,27.83,-32.64,4.66,-0.24,-0.1,-1.25,1.25,0.5524,0.7073,0.7782,0.7782,,False,예
코스피 종합지수,23일 → 말일-1,23,-1,최근 5년,60,0,60,-0.03,0.16,53.33,46.67,7.89,-21.18,3.82,1095,0,1095,0.47,0.37,53.61,46.39,27.83,-32.64,5.74,-0.5,-0.21,-0.27,0.27,0.4965,0.7992,1.0,1.0,,True,예
코스피 종합지수,23일 → 말일,23,0,앞 절반,280,0,280,0.24,0.18,53.21,46.43,19.34,-22.06,4.21,6329,0,6329,0.32,0.1,51.26,48.66,47.18,-27.14,5.78,-0.09,0.08,1.96,-2.24,0.7812,0.8152,0.5564,0.4895,,False,예
코스피 종합지수,23일 → 말일,23,0,뒤 절반,280,0,280,0.44,0.37,56.07,43.93,18.36,-8.13,2.84,5458,0,5458,0.5,0.45,57.09,42.91,26.15,-22.69,3.92,-0.06,-0.09,-1.02,1.02,0.7792,0.6404,0.7403,0.7403,,False,예
코스피 종합지수,23일 → 말일,23,0,최근 10년,120,0,120,0.0,-0.1,49.17,50.83,18.36,-8.13,3.21,2324,0,2324,0.24,0.11,51.46,48.54,26.15,-20.57,4.41,-0.24,-0.21,-2.3,2.3,0.6014,0.5255,0.7003,0.7003,,True,예
코스피 종합지수,23일 → 말일,23,0,최근 5년,60,0,60,0.0,0.22,51.67,48.33,8.01,-7.07,3.17,1155,0,1155,0.51,0.17,51.6,48.4,26.15,-20.57,5.27,-0.5,0.05,0.06,-0.06,0.4426,0.984,1.0,1.0,,False,예
코스피 종합지수,23일 → 말일+1,23,1,앞 절반,280,0,280,0.54,0.1,51.43,48.57,18.45,-19.01,4.39,6608,0,6608,0.6,0.21,52.01,47.84,41.04,-29.25,5.81,-0.06,-0.11,-0.58,0.74,0.8831,0.6713,0.8492,0.8352,,False,예
코스피 종합지수,23일 → 말일+1,23,1,뒤 절반,280,0,280,0.62,0.62,60.0,40.0,13.69,-11.83,3.02,5737,0,5737,0.66,0.63,59.54,40.44,32.54,-24.64,4.09,-0.04,-0.01,0.46,-0.44,0.8501,0.981,0.8921,0.8921,,False,예
코스피 종합지수,23일 → 말일+1,23,1,최근 10년,120,0,120,0.16,-0.22,47.5,52.5,13.69,-11.83,3.26,2444,0,2444,0.4,0.22,53.23,46.77,32.54,-24.64,4.46,-0.23,-0.44,-5.73,5.73,0.5475,0.1279,0.2238,0.2238,,True,예
코스피 종합지수,23일 → 말일+1,23,1,최근 5년,60,0,60,0.1,-0.39,45.0,55.0,11.99,-11.83,3.53,1215,0,1215,0.59,0.05,50.7,49.3,32.54,-24.64,5.32,-0.49,-0.44,-5.7,5.7,0.4505,0.3467,0.4515,0.4515,,True,예
코스피 종합지수,23일 → 말일+2,23,2,앞 절반,280,0,280,0.63,0.3,53.57,46.43,19.32,-22.36,4.75,6608,0,6608,0.68,0.28,52.65,47.29,42.73,-32.19,6.04,-0.05,0.01,0.92,-0.86,0.9151,0.958,0.7383,0.7383,,False,예
코스피 종합지수,23일 → 말일+2,23,2,뒤 절반,280,0,280,0.67,0.46,59.29,40.71,16.35,-12.87,3.46,5737,0,5737,0.73,0.61,58.76,41.24,41.09,-23.42,4.47,-0.06,-0.15,0.53,-0.53,0.7862,0.4585,0.9041,0.9041,,False,예
코스피 종합지수,23일 → 말일+2,23,2,최근 10년,120,0,120,0.29,-0.0,49.17,50.83,16.35,-12.87,3.91,2444,0,2444,0.55,0.21,53.52,46.48,41.09,-23.42,5.01,-0.26,-0.21,-4.35,4.35,0.5465,0.4076,0.3477,0.3477,,True,예
코스피 종합지수,23일 → 말일+2,23,2,최근 5년,60,0,60,0.13,-0.02,46.67,53.33,14.03,-12.87,4.48,1215,0,1215,0.69,0.18,52.26,47.74,41.09,-23.42,6.15,-0.55,-0.2,-5.6,5.6,0.4555,0.6673,0.4306,0.4306,,True,예
코스피 종합지수,23일 → 말일+3,23,3,앞 절반,280,0,280,0.76,0.57,55.0,44.64,19.58,-21.86,5.2,6608,0,6608,0.79,0.25,52.06,47.88,41.97,-31.75,6.41,-0.03,0.32,2.94,-3.24,0.965,0.3796,0.3077,0.2877,,False,예
코스피 종합지수,23일 → 말일+3,23,3,뒤 절반,280,0,280,0.76,0.53,57.86,42.14,16.39,-11.99,3.62,5737,0,5737,0.81,0.61,57.96,42.04,43.1,-20.54,4.61,-0.05,-0.08,-0.1,0.1,0.8302,0.7373,1.0,1.0,,False,예
코스피 종합지수,23일 → 말일+3,23,3,최근 10년,120,0,120,0.5,-0.05,50.0,50.0,16.39,-11.99,4.0,2444,0,2444,0.75,0.25,53.6,46.4,43.1,-20.54,5.17,-0.25,-0.3,-3.6,3.6,0.5844,0.3187,0.4525,0.4525,,False,예
코스피 종합지수,23일 → 말일+3,23,3,최근 5년,60,0,60,0.45,-0.2,48.33,51.67,15.66,-11.99,4.43,1215,0,1215,0.99,0.35,53.91,46.09,43.1,-20.54,6.25,-0.55,-0.54,-5.58,5.58,0.4835,0.2947,0.4246,0.4246,,True,예
코스피 종합지수,24일 → 말일-3,24,-3,앞 절반,240,0,240,-0.25,-0.17,46.25,53.75,8.11,-13.25,2.49,5441,0,5441,-0.23,-0.37,45.07,54.82,32.18,-23.35,5.14,-0.02,0.21,1.18,-1.07,0.974,0.3457,0.6993,0.7433,,False,예
코스피 종합지수,24일 → 말일-3,24,-3,뒤 절반,240,0,240,0.17,0.18,55.83,44.17,6.44,-9.97,1.63,4671,0,4671,0.31,0.44,57.05,42.92,26.38,-30.6,4.04,-0.14,-0.26,-1.22,1.24,0.5794,0.1838,0.7273,0.7293,,False,예
코스피 종합지수,24일 → 말일-3,24,-3,최근 10년,101,0,101,0.1,0.23,56.44,43.56,5.42,-9.97,1.8,1964,0,1964,0.47,0.36,56.36,43.64,26.38,-27.46,4.18,-0.38,-0.13,0.07,-0.07,0.3766,0.6513,1.0,1.0,,False,예
코스피 종합지수,24일 → 말일-3,24,-3,최근 5년,52,0,52,0.06,0.29,59.62,40.38,5.42,-9.97,2.07,975,0,975,0.75,0.49,57.95,42.05,26.38,-27.46,5.0,-0.69,-0.2,1.67,-1.67,0.2657,0.5614,0.8891,0.8891,,False,예
코스피 종합지수,24일 → 말일-2,24,-2,앞 절반,262,0,262,-0.18,-0.15,46.95,53.05,9.01,-11.26,2.79,5839,0,5839,-0.14,-0.32,46.19,53.72,34.54,-22.07,5.16,-0.04,0.18,0.76,-0.67,0.9001,0.4855,0.8551,0.8571,,False,예
코스피 종합지수,24일 → 말일-2,24,-2,뒤 절반,263,0,263,0.2,0.19,57.41,42.59,6.7,-15.36,2.05,4831,0,4831,0.29,0.35,57.09,42.91,26.88,-32.69,4.13,-0.09,-0.16,0.32,-0.32,0.7053,0.2717,1.0,1.0,,False,예
코스피 종합지수,24일 → 말일-2,24,-2,최근 10년,114,0,114,0.08,0.11,53.51,46.49,6.69,-15.36,2.29,2084,0,2084,0.38,0.28,55.81,44.19,26.88,-31.8,4.5,-0.31,-0.17,-2.3,2.3,0.4456,0.3896,0.6384,0.6384,,False,예
코스피 종합지수,24일 → 말일-2,24,-2,최근 5년,57,0,57,0.03,0.25,56.14,43.86,4.85,-15.36,2.82,1035,0,1035,0.61,0.42,55.56,44.44,26.88,-31.8,5.45,-0.58,-0.17,0.58,-0.58,0.4286,0.6973,1.0,1.0,,False,예
코스피 종합지수,24일 → 말일-1,24,-1,앞 절반,272,0,272,0.02,0.08,51.47,48.53,11.47,-15.03,3.43,6159,0,6159,0.09,-0.07,49.02,50.93,44.84,-25.88,5.57,-0.07,0.15,2.45,-2.4,0.8571,0.5065,0.4366,0.4386,,False,예
코스피 종합지수,24일 → 말일-1,24,-1,뒤 절반,272,0,272,0.3,0.25,55.15,44.85,15.55,-16.4,2.55,5068,0,5068,0.37,0.4,56.83,43.17,27.83,-32.64,4.04,-0.07,-0.15,-1.68,1.68,0.7882,0.3916,0.5714,0.5714,,False,예
코스피 종합지수,24일 → 말일-1,24,-1,최근 10년,119,0,119,0.02,0.19,55.46,44.54,6.66,-16.4,2.61,2204,0,2204,0.31,0.29,54.58,45.42,27.83,-32.64,4.66,-0.29,-0.1,0.88,-0.88,0.4775,0.7183,0.9291,0.9291,,False,예
코스피 종합지수,24일 → 말일-1,24,-1,최근 5년,59,0,59,-0.1,0.14,54.24,45.76,5.66,-16.4,3.2,1095,0,1095,0.47,0.37,53.61,46.39,27.83,-32.64,5.74,-0.57,-0.23,0.63,-0.63,0.4336,0.7752,1.0,1.0,,True,예
코스피 종합지수,24일 → 말일,24,0,앞 절반,277,0,277,0.28,0.06,51.99,48.01,16.35,-17.54,3.85,6366,0,6366,0.33,0.12,51.46,48.46,47.18,-27.14,5.77,-0.06,-0.06,0.52,-0.45,0.9081,0.7862,0.9041,0.9021,,False,예
코스피 종합지수,24일 → 말일,24,0,뒤 절반,278,0,278,0.44,0.36,56.83,43.17,18.57,-9.03,2.77,5419,0,5419,0.49,0.45,56.97,43.03,26.15,-22.69,3.93,-0.05,-0.09,-0.13,0.13,0.8292,0.6004,1.0,1.0,,False,예
코스피 종합지수,24일 → 말일,24,0,최근 10년,120,0,120,-0.05,0.1,51.67,48.33,8.99,-9.03,2.6,2324,0,2324,0.24,0.11,51.46,48.54,26.15,-20.57,4.41,-0.29,-0.01,0.2,-0.2,0.5045,0.993,0.9281,0.9281,,True,예
코스피 종합지수,24일 → 말일,24,0,최근 5년,60,0,60,-0.05,0.11,51.67,48.33,8.01,-9.03,2.89,1155,0,1155,0.51,0.17,51.6,48.4,26.15,-20.57,5.27,-0.56,-0.06,0.06,-0.06,0.3996,0.8771,1.0,1.0,,True,예
코스피 종합지수,24일 → 말일+1,24,1,앞 절반,280,0,280,0.57,0.33,52.5,47.5,15.48,-12.91,4.11,6608,0,6608,0.6,0.21,52.01,47.84,41.04,-29.25,5.81,-0.03,0.12,0.49,-0.34,0.961,0.6623,0.8452,0.8901,,False,예
코스피 종합지수,24일 → 말일+1,24,1,뒤 절반,280,0,280,0.63,0.59,61.43,38.57,20.27,-7.47,2.99,5738,0,5738,0.66,0.63,59.55,40.43,32.54,-24.64,4.09,-0.03,-0.04,1.88,-1.86,0.8631,0.7852,0.5465,0.5485,,False,예
코스피 종합지수,24일 → 말일+1,24,1,최근 10년,120,0,120,0.11,0.11,52.5,47.5,11.99,-6.47,2.73,2444,0,2444,0.4,0.22,53.23,46.77,32.54,-24.64,4.46,-0.28,-0.11,-0.73,0.73,0.4575,0.6903,0.9401,0.9401,,False,예
코스피 종합지수,24일 → 말일+1,24,1,최근 5년,60,0,60,0.04,-0.11,48.33,51.67,11.99,-6.47,3.16,1215,0,1215,0.59,0.05,50.7,49.3,32.54,-24.64,5.32,-0.55,-0.16,-2.37,2.37,0.4026,0.7203,0.7942,0.7942,,True,예
